   0.592079475181850E+00  0.655013535705657E+00 -0.101880669377031E-01
   0.205346833633540E+00 -0.461335754568439E+00  0.823986706633629E+00
   0.531453797721666E+00 -0.950917790099017E+00  0.162221790474766E+01
   0.192503996500101E+00  0.438926478166078E+00 -0.161810591950068E+01
   0.130952542085740E+01  0.706426205316453E-01 -0.845940028665109E-01
   0.616245673086727E-01 -0.105864635241972E+01 -0.391533830806031E+00
   0.362859287468851E-01  0.212121243243388E+00  0.765337841561386E+00
   0.432098549264032E+00  0.110203523066865E+01 -0.926054163838892E+00
  -0.527521116801914E+00  0.596904650653958E+00  0.160953151979209E+00
  -0.122304203443485E+00  0.798276826713755E+00  0.611571200508028E+00
   0.677714675762346E+00  0.246382289299844E+00  0.901221344488246E+00
  -0.348451622007643E+00  0.376236670412982E+00 -0.184731889092453E+01
   0.109419227467161E+01  0.100973127486446E+01 -0.317174972018996E+00
   0.195518254638361E+00 -0.920702874014583E+00  0.328566589686837E+00
   0.385441824655778E+00  0.322702095319178E+00  0.147503080422692E+01
  -0.106708313173144E+01  0.126412825687678E+01  0.723406922709331E+00
   0.112103940796571E+00 -0.125446476511959E+00 -0.173492538122729E+00
  -0.684705501615491E-01 -0.735956952189453E+00  0.496365063968773E-01
   0.615590363801678E+00 -0.813600670794427E+00 -0.132477786103103E+00
   0.136888443640750E-01  0.378748649788295E-01  0.580022097892101E-01
   0.488227428400752E+00  0.460002679222370E+00  0.740906877842476E+00
  -0.151693630401009E+01 -0.878784902313972E+00  0.105950096813844E+01
   0.152026714879696E+00  0.629754752689414E+00 -0.261765938879630E+00
   0.178424338566676E+01  0.623965446527334E-02  0.156777922744086E+00
  -0.304027737325094E+00  0.476305321501769E+00 -0.353567041515243E+00
  -0.148931110188868E+01 -0.132265084624124E+01  0.536037454955837E+00
  -0.205435844246644E+00  0.901976689979855E+00 -0.610312310227510E+00
   0.489721450923876E+00  0.465267621022605E+00  0.643492925045843E+00
   0.810558765751901E-01  0.951003183532707E-01  0.541387800069429E+00
   0.148419447782181E+01 -0.165638030687879E+00 -0.765333741632283E+00
   0.559271018602904E+00 -0.703935410014219E+00 -0.742321594781313E+00
   0.819192360656817E+00  0.624413590164285E+00 -0.311105924734907E+00
   0.172750677309077E+01 -0.194247022038407E+01 -0.834881130825970E+00
   0.578338899387733E+00 -0.660335858428416E+00  0.437204192014391E+00
  -0.134074241635358E+01 -0.219821422196351E+00  0.418858681493431E+00
   0.152686832235134E+00 -0.174400855212153E+00 -0.115461312762782E+01
   0.104648226991863E+01 -0.449825567884726E+00 -0.123502099053582E+01
  -0.616828461987078E+00 -0.491320175158533E+00  0.130936841752111E+01
   0.168413517639846E+01 -0.384663027564468E-01 -0.112569918160196E+01
   0.120732713473183E+01  0.562248634707978E-03 -0.128556294033211E+00
  -0.387003049984109E+00 -0.844779545424466E+00 -0.115585276798524E+01
   0.180328463601109E+00 -0.101713752488676E+01 -0.221506209095369E+00
   0.735382091211332E+00  0.830297829929417E+00  0.344750228528120E+00
   0.285941840345943E+00 -0.173826685537642E+01  0.105579125473986E+01
  -0.937221912442432E-01 -0.834984946953867E+00 -0.473220301713220E+00
  -0.349228021008284E+00  0.578864269336445E+00 -0.118418742228002E+01
  -0.139623462318036E+01 -0.148942820896003E+01  0.272716881357739E+00
  -0.100184111366936E+01  0.121578879504726E+01 -0.714407326712400E-01
  -0.347060748541581E+00  0.946722665060785E+00  0.208903709995391E-01
  -0.669736764883071E+00 -0.259952953914114E+00 -0.131589824737572E+01
  -0.669764946620920E+00 -0.724716271536668E-01  0.761993659766544E+00
   0.106338555684095E+01  0.510650933381103E+00  0.314885717454392E+00
  -0.946556375527562E+00  0.177487471284630E-01  0.708860303930371E+00
   0.170667798492973E+01 -0.697394232615179E+00  0.633585129908468E-01
   0.603749645208008E+00  0.634156867370811E+00  0.499777493686884E+00
  -0.920463298534812E+00  0.725059533857268E+00  0.942269189725840E-01
   0.124979020231273E+01  0.165908289222447E+00 -0.330446523251042E+00
  -0.412124649929486E+00  0.135043503229705E+01 -0.157173700398102E+00
  -0.118047420984903E+01  0.745854432484446E+00 -0.712692279510507E-01
   0.116564444802903E+00  0.829074396274925E-01  0.430958298318739E+00
  -0.720066856322853E+00  0.365197495984660E+00 -0.710247344315489E+00
  -0.667768280066802E+00  0.828464922752301E+00  0.329242729349254E+00
   0.126269529529253E+01 -0.387745584880774E-01 -0.290825295782300E+00
