10 0.387895266111
20 0.516374434608
30 0.577280437987
40 0.61494489287
50 0.641012737169
60 0.660244650937
70 0.675236969415
80 0.687013136877
90 0.696453207583
100 0.704335378859
110 0.710861563937
120 0.71634150591
130 0.721142848862
140 0.725274391515
150 0.728868396364
160 0.732139818493
170 0.735039740548
180 0.737631849763
190 0.74006205319
200 0.742265371878
220 0.746202803343
240 0.749626209835
260 0.752729010164
280 0.755518452878
300 0.758058923161
320 0.760454079062
340 0.762676478582
360 0.764754449945
380 0.766757353994
400 0.768650526765
420 0.770448623516
440 0.7722043353
460 0.773883060357
480 0.775493361055
500 0.777078265599
1000 0.80749529504
1100 0.812412442091
1200 0.817089836956
1300 0.821574503765
1400 0.825876798445
1500 0.830017938669
1600 0.834026341577
1700 0.837903902851
1800 0.841662890396
1900 0.845323091417
2000 0.848883157903

2200 0.85574154967

2400 0.862288169011

2600 0.868569233142

2800 0.874608577032

3000 0.880432304273
4000 0.907000469256
5000 0.930396039735
6000 0.95154237805
7000 0.97098847959
8000 0.98908655373
9000 1.00608339526
