10 0.00232198259561 0.929875893002 -0.347008355006
9 0.00319133092603 0.911859708004 -0.270594319681
8 0.00434030300165 0.891480494319 -0.200547997281
7 0.00593453480375 0.867881556603 -0.139681041495
6 0.00829723785544 0.839395736527 -0.0905511489821
5 0.0121186692391 0.802510317429 -0.0538244759478
4 0.0190595716331 0.750037415003 -0.0284540942923
3 0.0339825331483 0.664262108674 -0.00827042435972
2 0.0764830520604 0.496325447537 -0.00496077101648
