  T   4608  0.387600000000000E+03  0.387600000000000E+03  0.249516666666666E+02      0      0
  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
  -0.363440688872036E+02 -0.585545898707892E+02  0.300758475906200E+01
  -0.265793815152948E+04  0.843907219533643E+04 -0.416347900997247E+04
  -0.706798780707742E+01  0.224392494503204E+02 -0.110709608428491E+02
   0.818875438394361E+02 -0.157956893303075E+03  0.259757217616157E+01
   0.484067076716413E+04  0.270378409863692E+04 -0.110724069991484E+05
   0.128684940887796E+02  0.718821768519726E+01 -0.294375594666754E+02
   0.680076045419661E+02 -0.108568558893028E+03 -0.733394906705332E+01
   0.113434420650891E+05  0.455731315976228E+04 -0.971458384928158E+03
   0.301582571594415E+02  0.121172630993823E+02 -0.258474206566873E+01
  -0.141806173489205E+03  0.803616047133067E+02 -0.782734987548003E+01
  -0.489704450978098E+04 -0.642639390687611E+04 -0.517205777240939E+04
  -0.130218153491944E+02 -0.170836510311051E+02 -0.137543273429682E+02
  -0.182095630921059E+03 -0.116520427078397E+03  0.290324696250471E+01
   0.109208535084488E+05 -0.390797441739550E+04 -0.348483705089708E+04
   0.290380361960953E+02 -0.103910194885126E+02 -0.926243662821799E+01
  -0.427035911329487E+02 -0.137004999396459E+03  0.862032506732964E+01
   0.129355862874069E+05 -0.104230415524310E+04 -0.214512788092264E+04
   0.343955926700339E+02 -0.276964305011562E+01 -0.570187453841266E+01
   0.725415182616153E+02 -0.171147063697413E+03  0.109538225232922E+02
  -0.353013748966238E+04  0.152507019161274E+03 -0.558719996347880E+04
  -0.938397885170725E+01  0.406054957191211E+00 -0.148547735753670E+02
   0.136028928442151E+03  0.430488125851398E+02  0.756187153712712E+01
   0.715491959253291E+04  0.235135678914968E+04  0.418855197572320E+04
   0.190253641968216E+02  0.625376716770508E+01  0.111354476051419E+02
  -0.124826837720826E+03  0.447642380155880E+02 -0.116676397636104E+02
   0.439173348886515E+04  0.700831461508732E+04 -0.207067045254107E+04
   0.116788001952416E+02  0.186326629992513E+02 -0.550568936063920E+01
   0.202512859840487E+02 -0.405459788481164E+02  0.236420682741783E+01
   0.715675675673107E+04 -0.347355992561530E+04 -0.361056690564353E+04
   0.190257997652591E+02 -0.923296338779429E+01 -0.959762417013148E+01
  -0.106155735180629E+03 -0.165448890804184E+03 -0.105130918387478E+01
  -0.583151707875589E+04  0.617348754867668E+04 -0.130648017905616E+05
  -0.155035244142893E+02  0.164157825501051E+02 -0.347356638945779E+02
   0.139825094908978E+03  0.166347715798500E+03  0.790799406389294E+01
  -0.402291747861577E+04 -0.247361516605083E+03  0.102514216286825E+03
  -0.106956036032908E+02 -0.662026370226272E+00  0.271312771155406E+00
  -0.149291657073280E+03  0.103491106635064E+03  0.305636420412576E+01
  -0.899907022587076E+04  0.122032955266126E+05  0.241199705588385E+05
  -0.239238587836815E+02  0.324469403151710E+02  0.641282319385911E+02
   0.495395956680147E+02 -0.868718740773529E+02  0.671135884976437E+01
