  0.644604  0.650492  0.642939  0.643665  0.658499  0.657376  0.686112  0.655758  0.648658  0.657931  0.664075  0.651657
  0.644596  0.652716  0.645373  0.643056  0.657448  0.655329  0.686234  0.655463  0.647947  0.658304  0.663594  0.652314
  0.645052  0.652758  0.647372  0.643901  0.657044  0.655080  0.686339  0.655748  0.646748  0.657458  0.662618  0.651093
  0.645465  0.651455  0.648311  0.642623  0.659384  0.655478  0.686441  0.655969  0.644488  0.656180  0.662439  0.649903
  0.647146  0.652281  0.649087  0.643253  0.661430  0.652429  0.687574  0.656960  0.644634  0.654086  0.663130  0.649777
  0.647835  0.651330  0.648307  0.642917  0.663433  0.651572  0.687737  0.656979  0.644228  0.652413  0.663540  0.651665
  0.648849  0.651869  0.648798  0.644049  0.664045  0.652536  0.687504  0.657251  0.644805  0.652880  0.661825  0.651731
  0.649795  0.652445  0.650097  0.644500  0.665418  0.652767  0.687401  0.657614  0.644515  0.653399  0.660001  0.651013
  0.649369  0.651093  0.650600  0.642906  0.666972  0.653237  0.686788  0.657269  0.643899  0.652983  0.658691  0.653784
  0.648808  0.649990  0.649366  0.642180  0.669141  0.653648  0.684618  0.656530  0.645057  0.652995  0.657533  0.654051
  0.648801  0.648599  0.650944  0.642919  0.669728  0.653132  0.683893  0.656399  0.645213  0.652310  0.657821  0.654944
  0.648557  0.647815  0.652014  0.643427  0.670169  0.652878  0.684144  0.656409  0.645155  0.652068  0.659391  0.655359
  0.647365  0.646665  0.653706  0.643967  0.670165  0.653732  0.683940  0.655260  0.645791  0.650509  0.659535  0.655906
  0.646297  0.646207  0.653984  0.643811  0.670281  0.654147  0.682899  0.655944  0.647017  0.650499  0.659097  0.657195
  0.646579  0.644687  0.652861  0.645561  0.671602  0.653911  0.682696  0.656031  0.646893  0.649428  0.657982  0.657056
  0.647139  0.643734  0.652399  0.646470  0.671106  0.652290  0.682166  0.655258  0.646335  0.650097  0.657410  0.657458
  0.645102  0.643160  0.653561  0.646871  0.670781  0.653247  0.680969  0.655331  0.647376  0.650950  0.657649  0.657263
  0.644816  0.642450  0.653981  0.648419  0.670434  0.654121  0.680560  0.654848  0.649594  0.651979  0.657901  0.656894
  0.645078  0.641806  0.655260  0.649007  0.669896  0.654599  0.680263  0.654419  0.652105  0.651091  0.657799  0.656683
  0.645048  0.641791  0.655809  0.648306  0.670051  0.655258  0.679824  0.653385  0.652629  0.651225  0.656466  0.655871
  0.644415  0.642940  0.656221  0.649255  0.668957  0.655766  0.679231  0.652785  0.654196  0.651930  0.656407  0.654706
  0.643291  0.642874  0.655999  0.650204  0.667503  0.656786  0.678257  0.653634  0.656259  0.652033  0.656188  0.654110
  0.642914  0.643521  0.656225  0.649132  0.666364  0.657047  0.678162  0.654386  0.656474  0.651766  0.655258  0.654019
  0.643133  0.643374  0.656349  0.649320  0.666506  0.658312  0.678427  0.655075  0.658086  0.652520  0.654895  0.653662
  0.642946  0.642587  0.657216  0.649268  0.665567  0.659357  0.678473  0.655324  0.657871  0.652534  0.654280  0.652110
  0.643427  0.642787  0.657380  0.649310  0.665755  0.658940  0.678361  0.655363  0.658524  0.652759  0.653910  0.650570
  0.644232  0.642122  0.657745  0.648276  0.666073  0.659177  0.678056  0.655670  0.658975  0.653244  0.652033  0.651329
  0.643716  0.641738  0.657238  0.648368  0.665219  0.659492  0.677178  0.656568  0.659129  0.652467  0.651718  0.651191
  0.643967  0.641259  0.656304  0.648778  0.665015  0.660949  0.676050  0.657260  0.659143  0.652772  0.652194  0.650871
  0.644341  0.640813  0.656902  0.648356  0.664924  0.662345  0.674965  0.658085  0.659003  0.653047  0.651628  0.650529
  0.645063  0.640099  0.656615  0.648195  0.666176  0.662743  0.675712  0.659459  0.659155  0.653980  0.651284  0.650255
  0.645176  0.639579  0.656917  0.647638  0.666164  0.662636  0.675246  0.660616  0.659678  0.654022  0.651419  0.649359
  0.644424  0.639458  0.656631  0.647995  0.667034  0.662992  0.673754  0.660921  0.659830  0.653230  0.652494  0.649090
  0.643592  0.639522  0.655905  0.647742  0.666873  0.664223  0.672342  0.661327  0.660720  0.653940  0.652313  0.648128
  0.643523  0.640046  0.656355  0.647705  0.666417  0.664187  0.671729  0.661195  0.660027  0.654301  0.651803  0.647623
  0.643425  0.640501  0.657297  0.648395  0.665896  0.664466  0.671189  0.662462  0.660222  0.653638  0.651945  0.647344
  0.642526  0.641522  0.657566  0.649582  0.666261  0.664169  0.670663  0.662998  0.660916  0.653406  0.652323  0.646757
  0.642142  0.641791  0.657485  0.649746  0.665942  0.664383  0.670799  0.663829  0.660968  0.653031  0.651799  0.646320
  0.642469  0.642288  0.657735  0.649925  0.665699  0.664789  0.669966  0.663532  0.661600  0.651707  0.651635  0.645916
  0.641650  0.642801  0.657493  0.649844  0.666070  0.664321  0.668439  0.662933  0.661980  0.651105  0.651939  0.646380
  0.641824  0.643420  0.657597  0.650736  0.665734  0.664128  0.668248  0.663594  0.662405  0.650904  0.651158  0.645515
  0.642013  0.644304  0.657949  0.651196  0.665241  0.662850  0.668396  0.664720  0.662865  0.651098  0.650543  0.645510
  0.641548  0.645319  0.657934  0.651512  0.665025  0.663117  0.668932  0.666096  0.663369  0.650514  0.649996  0.645397
  0.641593  0.645825  0.657939  0.651115  0.664981  0.662786  0.667927  0.666381  0.663993  0.650085  0.649447  0.644668
  0.640453  0.646192  0.658057  0.650665  0.665386  0.662974  0.668233  0.666441  0.664365  0.649591  0.648208  0.644917
  0.640513  0.647707  0.657841  0.650260  0.665788  0.663063  0.668390  0.666845  0.664770  0.649432  0.646987  0.643802
  0.640502  0.648253  0.657967  0.650720  0.665753  0.664449  0.667772  0.666943  0.664750  0.649736  0.646474  0.643823
  0.640329  0.649569  0.657895  0.650661  0.665711  0.664227  0.667046  0.666649  0.665009  0.650129  0.645763  0.643736
  0.638991  0.650847  0.656717  0.650667  0.665918  0.664957  0.666441  0.668185  0.664540  0.651366  0.644576  0.644043
  0.638422  0.651440  0.656716  0.650811  0.666499  0.665081  0.665275  0.669776  0.664586  0.651506  0.643754  0.643303
  0.638070  0.651938  0.656190  0.650928  0.666508  0.665960  0.665040  0.669505  0.665919  0.651915  0.644174  0.642899
  0.637597  0.653347  0.655419  0.650410  0.666687  0.666155  0.664608  0.668767  0.666434  0.651273  0.643711  0.642562
  0.637770  0.654062  0.654813  0.650532  0.666203  0.666352  0.664135  0.668916  0.667178  0.652152  0.643217  0.642436
  0.637462  0.654891  0.655313  0.650760  0.666324  0.666467  0.663363  0.669908  0.667031  0.652021  0.642367  0.641689
  0.636792  0.654386  0.656133  0.650408  0.666295  0.667601  0.663211  0.669976  0.668088  0.651646  0.642486  0.641735
  0.636533  0.653744  0.655046  0.649819  0.665077  0.668466  0.663315  0.669933  0.669035  0.651828  0.642002  0.641450
  0.636383  0.654445  0.655590  0.649717  0.665034  0.668379  0.663818  0.670345  0.669056  0.651307  0.641627  0.640799
  0.636639  0.654271  0.655638  0.649130  0.664884  0.668934  0.663955  0.670341  0.669089  0.651353  0.642180  0.639871
  0.636754  0.654665  0.655169  0.649045  0.664509  0.668761  0.664609  0.670897  0.669411  0.652224  0.642838  0.638561
  0.637598  0.654827  0.654901  0.649121  0.664217  0.669303  0.664971  0.671744  0.669076  0.652164  0.642860  0.638180
  0.637595  0.654987  0.655177  0.648597  0.664347  0.669654  0.665464  0.672415  0.669190  0.652682  0.642080  0.637755
  0.637167  0.655206  0.654988  0.648011  0.664219  0.669677  0.666028  0.673200  0.669032  0.653340  0.641512  0.637121
  0.637155  0.655684  0.654394  0.647187  0.664539  0.669405  0.666369  0.673931  0.669397  0.653212  0.641550  0.636230
  0.636975  0.655373  0.653721  0.646645  0.664186  0.668994  0.667277  0.674821  0.669403  0.653154  0.641084  0.636074
  0.637218  0.655669  0.653540  0.646547  0.663753  0.668743  0.668400  0.675099  0.670321  0.653267  0.640474  0.636709
  0.636456  0.655197  0.652999  0.647000  0.663630  0.668630  0.667939  0.675875  0.671337  0.653409  0.639601  0.636726
  0.636480  0.654937  0.652221  0.647390  0.663398  0.668425  0.668346  0.676763  0.671771  0.653690  0.638673  0.636536
  0.636638  0.654722  0.651632  0.647470  0.663958  0.668246  0.668419  0.677382  0.671774  0.653925  0.638449  0.636820
  0.636626  0.654714  0.651064  0.647659  0.664015  0.667809  0.669154  0.676904  0.671831  0.653672  0.638047  0.636427
  0.636233  0.654640  0.650821  0.648184  0.664283  0.668355  0.669688  0.677200  0.672705  0.654597  0.637258  0.636829
  0.636239  0.654198  0.650362  0.648043  0.664300  0.668078  0.669933  0.676968  0.673357  0.654472  0.637025  0.637109
  0.635854  0.653868  0.650358  0.648667  0.664067  0.668258  0.669655  0.676569  0.674426  0.654365  0.636587  0.636460
  0.635904  0.653046  0.650605  0.648909  0.663981  0.668515  0.669914  0.675806  0.675209  0.654503  0.636316  0.636445
  0.635963  0.653103  0.650751  0.648957  0.664130  0.668825  0.670067  0.674854  0.676716  0.654511  0.635592  0.635700
  0.635852  0.652547  0.651438  0.649417  0.663565  0.669168  0.670694  0.674354  0.677965  0.653889  0.636319  0.635249
  0.636129  0.651799  0.651709  0.650212  0.662831  0.669768  0.671247  0.673825  0.678966  0.653168  0.636345  0.635104
  0.635964  0.651708  0.652033  0.650731  0.662340  0.669758  0.671505  0.673669  0.679351  0.652338  0.636296  0.634847
  0.636031  0.651408  0.652212  0.650996  0.661577  0.669874  0.671943  0.673777  0.680007  0.651802  0.636819  0.634444
  0.635583  0.650907  0.652724  0.651284  0.661561  0.670005  0.672026  0.673665  0.680595  0.651381  0.637010  0.633568
  0.635585  0.650853  0.652802  0.651780  0.661152  0.669464  0.672175  0.673234  0.680644  0.650799  0.636643  0.633769
  0.635309  0.650949  0.652807  0.652509  0.660619  0.668957  0.672978  0.673206  0.680928  0.650318  0.637054  0.633742
  0.635064  0.650744  0.652918  0.653301  0.660042  0.668965  0.673137  0.673166  0.680936  0.650057  0.637895  0.634837
  0.635018  0.650355  0.652961  0.653621  0.659870  0.669015  0.673037  0.673306  0.680469  0.649391  0.638305  0.634906
  0.635130  0.650029  0.652861  0.653635  0.659496  0.669106  0.673820  0.673340  0.680189  0.648651  0.638283  0.635278
  0.635014  0.649506  0.653325  0.653588  0.659123  0.669163  0.673698  0.673367  0.680239  0.648324  0.638030  0.635696
  0.634690  0.649332  0.652874  0.653616  0.658965  0.669286  0.673844  0.673285  0.680467  0.648425  0.637912  0.635604
  0.634232  0.649686  0.652898  0.654107  0.659162  0.668981  0.674561  0.673610  0.680322  0.648430  0.638194  0.635931
  0.634164  0.649732  0.652591  0.654137  0.659804  0.668313  0.674673  0.673099  0.679937  0.648429  0.638244  0.636349
  0.634158  0.649912  0.652447  0.654372  0.659961  0.668235  0.675550  0.672647  0.679665  0.648120  0.638557  0.636096
  0.633991  0.649548  0.652470  0.654600  0.659599  0.668366  0.676059  0.672234  0.678757  0.648259  0.638825  0.635918
  0.633621  0.648911  0.652250  0.654596  0.659590  0.668124  0.676616  0.672142  0.678720  0.648258  0.638916  0.636131
  0.633489  0.648808  0.652501  0.654940  0.659334  0.668181  0.677565  0.672069  0.677862  0.648497  0.638975  0.637424
  0.633163  0.648519  0.652051  0.654855  0.659050  0.667711  0.678248  0.671740  0.678161  0.648926  0.638963  0.637386
  0.633236  0.648647  0.651720  0.655233  0.659083  0.668087  0.678686  0.671852  0.677800  0.648902  0.638889  0.637493
  0.633368  0.648423  0.651859  0.655764  0.659051  0.667860  0.678711  0.672298  0.677733  0.649007  0.638451  0.637965
  0.633289  0.647995  0.651940  0.655207  0.659211  0.667590  0.679469  0.672469  0.677854  0.648713  0.638365  0.638566
  0.633504  0.647462  0.651851  0.655721  0.659169  0.667469  0.680014  0.672087  0.677486  0.648591  0.638208  0.638781
  0.633476  0.647672  0.651554  0.655952  0.658835  0.667615  0.680050  0.672043  0.677576  0.648638  0.637806  0.638206
  0.633339  0.647321  0.651376  0.655991  0.658548  0.667548  0.679823  0.672147  0.677280  0.648544  0.637731  0.638163
  0.633596  0.646818  0.651569  0.655768  0.658797  0.668101  0.680025  0.672521  0.677699  0.648369  0.638339  0.638110
  0.633857  0.646780  0.651625  0.655485  0.659005  0.668474  0.679915  0.672396  0.677932  0.648834  0.638687  0.637864
  0.634236  0.646504  0.651650  0.655410  0.658578  0.668680  0.680247  0.672140  0.678232  0.648667  0.639022  0.638122
  0.634401  0.645834  0.651633  0.655434  0.658397  0.668643  0.679521  0.672094  0.678407  0.648287  0.639197  0.638384
  0.634357  0.645341  0.652059  0.655350  0.658478  0.668549  0.679656  0.671655  0.678142  0.648245  0.639425  0.638899
  0.634430  0.644937  0.652087  0.655155  0.658535  0.668574  0.679858  0.671578  0.678520  0.648137  0.639263  0.639680
  0.634652  0.644555  0.651622  0.655502  0.658677  0.668574  0.679894  0.671877  0.678474  0.647679  0.639294  0.639963
  0.635319  0.644356  0.651093  0.656078  0.658658  0.668421  0.679959  0.671839  0.678490  0.647702  0.639717  0.639972
  0.635861  0.643892  0.650881  0.655999  0.658811  0.668060  0.679546  0.671721  0.678358  0.647523  0.639934  0.639810
  0.636862  0.643743  0.650983  0.656009  0.658855  0.667815  0.679474  0.671984  0.678496  0.647137  0.639740  0.639568
  0.637260  0.643266  0.650973  0.656112  0.658729  0.667995  0.679427  0.672031  0.678135  0.647463  0.639518  0.639948
  0.636971  0.642749  0.651064  0.656413  0.658776  0.667786  0.679496  0.671983  0.677993  0.647716  0.640037  0.640158
  0.636807  0.642465  0.651208  0.656699  0.658586  0.667669  0.679418  0.671927  0.678139  0.647517  0.640635  0.640152
  0.636851  0.642398  0.651424  0.657191  0.658475  0.667764  0.678874  0.671840  0.678186  0.647065  0.640873  0.640408
  0.637112  0.642291  0.651570  0.657480  0.657981  0.667772  0.678620  0.671485  0.677929  0.647442  0.641561  0.640264
  0.636882  0.642208  0.651650  0.657162  0.658208  0.667546  0.678497  0.671681  0.677527  0.647335  0.641937  0.640577
  0.637310  0.642064  0.651667  0.657303  0.658092  0.667351  0.678608  0.671113  0.677410  0.647443  0.641875  0.640851
  0.637722  0.641844  0.651975  0.657282  0.658351  0.667248  0.678796  0.671343  0.676795  0.647214  0.641888  0.640510
  0.637970  0.641487  0.652242  0.657865  0.659033  0.666849  0.678611  0.671061  0.676478  0.647278  0.641831  0.640818
  0.638233  0.641168  0.652232  0.658063  0.659408  0.666689  0.678533  0.671177  0.676030  0.647405  0.641684  0.640673
  0.638554  0.641016  0.652270  0.658333  0.659650  0.666324  0.678649  0.670991  0.675499  0.647314  0.641459  0.641307
  0.638990  0.640729  0.652436  0.658551  0.659577  0.666130  0.678538  0.670789  0.675299  0.647300  0.641224  0.642076
  0.639333  0.640446  0.653177  0.658595  0.659743  0.666290  0.678709  0.671099  0.674901  0.646956  0.640869  0.642597
  0.639430  0.640057  0.653229  0.658608  0.660080  0.666385  0.678731  0.671397  0.674246  0.646611  0.640997  0.643035
  0.639831  0.640262  0.652835  0.658058  0.660851  0.666849  0.678459  0.671674  0.673323  0.646076  0.640880  0.643760
  0.639962  0.640151  0.652634  0.657965  0.660771  0.666576  0.677995  0.671629  0.672725  0.645992  0.640738  0.643753
  0.639852  0.640593  0.652487  0.657716  0.660928  0.666662  0.677983  0.671642  0.672773  0.645992  0.640563  0.644065
  0.639660  0.640985  0.652062  0.657451  0.661342  0.666701  0.677646  0.671664  0.672490  0.646010  0.640549  0.644443
  0.639601  0.641170  0.651662  0.657753  0.661619  0.666918  0.677580  0.671333  0.672406  0.645772  0.640890  0.643908
  0.639902  0.641713  0.651628  0.657873  0.661884  0.667078  0.677539  0.671329  0.672182  0.645296  0.641183  0.643862
  0.639878  0.641947  0.651261  0.657774  0.661799  0.667101  0.677888  0.671083  0.671793  0.645021  0.641279  0.643852
  0.640127  0.641773  0.651103  0.657904  0.661657  0.667199  0.678090  0.671018  0.672146  0.644608  0.641075  0.644130
  0.640229  0.641816  0.651592  0.658100  0.661980  0.667409  0.678185  0.670965  0.672101  0.644543  0.640975  0.644127
  0.639967  0.641678  0.651696  0.657853  0.662705  0.667294  0.677719  0.670995  0.671761  0.644423  0.641055  0.644136
  0.640043  0.641646  0.651897  0.657484  0.662939  0.667324  0.677405  0.671099  0.671498  0.644173  0.641184  0.644131
  0.640391  0.640931  0.652575  0.657432  0.662626  0.667564  0.677175  0.671190  0.671509  0.644363  0.641688  0.644499
  0.640188  0.640931  0.652435  0.657588  0.662842  0.667615  0.677105  0.671659  0.671465  0.643958  0.641916  0.644377
  0.640231  0.641124  0.652760  0.657557  0.662628  0.667622  0.677129  0.671749  0.671164  0.643631  0.641789  0.644623
  0.640249  0.641065  0.652811  0.657534  0.662467  0.667504  0.677223  0.671837  0.670822  0.643366  0.641699  0.644701
  0.639929  0.640964  0.653004  0.657681  0.662267  0.667779  0.677224  0.671985  0.670707  0.643523  0.641665  0.644713
  0.639968  0.641007  0.653068  0.657493  0.662568  0.667836  0.677110  0.671819  0.670407  0.643731  0.641577  0.644802
  0.639529  0.641233  0.653619  0.657021  0.662744  0.667762  0.677273  0.671728  0.670077  0.643600  0.641399  0.645080
  0.639795  0.641481  0.653851  0.656849  0.662340  0.667903  0.677456  0.671266  0.669933  0.643491  0.641333  0.645023
  0.639861  0.641811  0.653605  0.656475  0.661803  0.667836  0.677548  0.671468  0.669804  0.642872  0.641642  0.645334
  0.639964  0.642105  0.653507  0.656628  0.662048  0.667618  0.677492  0.672000  0.669433  0.642610  0.641606  0.645434
  0.639828  0.642375  0.653684  0.656557  0.662531  0.667776  0.676997  0.672135  0.669348  0.643060  0.641370  0.645839
  0.640345  0.642143  0.653692  0.656511  0.662814  0.667404  0.676755  0.672123  0.669081  0.642856  0.640984  0.645884
  0.640680  0.641964  0.653650  0.656479  0.662641  0.667256  0.677096  0.671946  0.668842  0.642849  0.640484  0.646217
  0.641121  0.642119  0.653316  0.656563  0.662522  0.667416  0.676962  0.671944  0.668433  0.642706  0.640181  0.646430
  0.641231  0.642276  0.653634  0.656751  0.662500  0.667697  0.677272  0.671828  0.668282  0.642621  0.640128  0.646240
  0.641572  0.642266  0.653902  0.656707  0.662365  0.667970  0.677502  0.671810  0.667876  0.642391  0.639974  0.646414
  0.641772  0.642048  0.653853  0.656505  0.662217  0.667934  0.677277  0.672084  0.667440  0.642398  0.640031  0.646430
  0.641570  0.642485  0.654095  0.656471  0.662090  0.667938  0.676853  0.671835  0.667244  0.642645  0.640007  0.646741
  0.641635  0.642804  0.654524  0.656534  0.661786  0.668030  0.676682  0.671578  0.667322  0.642800  0.639597  0.647020
  0.641359  0.643328  0.654728  0.656646  0.661819  0.668255  0.676974  0.671307  0.667399  0.642776  0.639602  0.647032
  0.641196  0.643745  0.654600  0.656893  0.661993  0.668232  0.676942  0.670966  0.667381  0.642243  0.639320  0.647211
  0.641056  0.644003  0.654661  0.657203  0.662149  0.668068  0.677190  0.670741  0.666987  0.642496  0.639270  0.647340
  0.641218  0.644432  0.654804  0.657225  0.661976  0.668140  0.676823  0.670747  0.666945  0.642670  0.638954  0.647381
  0.640963  0.644190  0.654686  0.657231  0.662008  0.668213  0.676493  0.671033  0.667189  0.642232  0.638891  0.647274
  0.640913  0.644342  0.654537  0.657776  0.661817  0.668306  0.676249  0.671077  0.667000  0.642216  0.638746  0.647423
  0.640866  0.644586  0.655020  0.657900  0.661847  0.668357  0.676140  0.671197  0.666729  0.642084  0.638537  0.647528
  0.640890  0.644952  0.654952  0.657997  0.661889  0.668419  0.676061  0.670790  0.666594  0.642138  0.638452  0.647726
  0.641057  0.644864  0.654906  0.658026  0.661876  0.668627  0.675955  0.670783  0.666688  0.642068  0.638435  0.647576
  0.640697  0.644782  0.654974  0.657891  0.661731  0.668739  0.676267  0.670938  0.666476  0.642120  0.638112  0.647842
  0.640917  0.644627  0.654973  0.657867  0.661703  0.668995  0.676232  0.670687  0.666333  0.642191  0.637907  0.648097
  0.640987  0.644795  0.655225  0.657659  0.661531  0.669191  0.676370  0.670347  0.666091  0.642450  0.637926  0.648337
  0.640995  0.644695  0.655318  0.657792  0.661670  0.669307  0.676893  0.670302  0.665630  0.642683  0.637686  0.648248
  0.640959  0.644623  0.655327  0.658074  0.661701  0.669516  0.677324  0.670108  0.665244  0.643114  0.637440  0.648077
  0.640867  0.644195  0.655499  0.657835  0.661701  0.669332  0.677763  0.670140  0.665149  0.643022  0.637032  0.647974
  0.640783  0.644240  0.655790  0.657909  0.661619  0.669475  0.678204  0.670058  0.665071  0.642867  0.636938  0.648244
  0.640546  0.644196  0.655982  0.657966  0.661734  0.669385  0.678349  0.669820  0.664979  0.642798  0.636868  0.648459
  0.640362  0.644371  0.656225  0.657930  0.661768  0.669205  0.678415  0.670211  0.664743  0.642907  0.636600  0.648852
  0.640062  0.644060  0.656347  0.657821  0.661803  0.669413  0.678340  0.670292  0.664481  0.642725  0.636665  0.649075
  0.639734  0.643884  0.656107  0.657832  0.661737  0.669727  0.678266  0.670237  0.664497  0.643105  0.636507  0.649273
  0.639631  0.643961  0.655851  0.658141  0.661751  0.669790  0.678293  0.670016  0.664267  0.642992  0.636767  0.649516
  0.639531  0.643704  0.655881  0.657943  0.662129  0.669971  0.678185  0.669814  0.664059  0.642891  0.636933  0.649562
  0.639044  0.643575  0.655843  0.657903  0.661968  0.670510  0.677776  0.669687  0.664120  0.643191  0.636803  0.649607
  0.638635  0.643742  0.655675  0.658131  0.662001  0.670989  0.677698  0.669619  0.663781  0.643484  0.636825  0.649644
  0.638415  0.643936  0.655483  0.658296  0.662015  0.671173  0.677648  0.669302  0.663564  0.643834  0.637172  0.649705
  0.638254  0.644076  0.655575  0.658530  0.661819  0.671699  0.677671  0.669019  0.663619  0.643915  0.637020  0.649666
  0.638254  0.643987  0.656002  0.658622  0.661886  0.671965  0.677444  0.668887  0.663559  0.643707  0.637119  0.650009
  0.638064  0.643789  0.656208  0.658576  0.661917  0.672223  0.677299  0.668785  0.663538  0.643687  0.637451  0.650429
  0.637902  0.643273  0.656268  0.658602  0.661880  0.672262  0.677247  0.668690  0.663435  0.643758  0.637254  0.650548
  0.637834  0.643063  0.656191  0.658502  0.661768  0.672279  0.677140  0.668781  0.663337  0.643718  0.637353  0.650793
  0.637834  0.643034  0.656356  0.658261  0.661996  0.672026  0.677199  0.668909  0.663283  0.643600  0.637221  0.651272
  0.637938  0.642853  0.656681  0.658316  0.662103  0.672269  0.677294  0.668780  0.663275  0.643393  0.637029  0.651329
  0.637836  0.642588  0.656522  0.658369  0.662306  0.672247  0.677158  0.668479  0.663089  0.643630  0.637038  0.651533
  0.638179  0.642090  0.656341  0.658286  0.662462  0.672173  0.677192  0.668324  0.663057  0.643582  0.637146  0.651936
  0.638189  0.641989  0.656767  0.658270  0.662568  0.672153  0.677030  0.668269  0.663336  0.643404  0.637263  0.652087
  0.637964  0.641934  0.656679  0.658658  0.662426  0.672233  0.676966  0.668092  0.663506  0.643304  0.637083  0.652327
  0.638048  0.641712  0.656855  0.658906  0.662455  0.672458  0.676944  0.667632  0.663632  0.643433  0.637210  0.652213
  0.637939  0.641591  0.656899  0.659104  0.662588  0.672866  0.676714  0.667429  0.663563  0.643677  0.637160  0.652256
  0.637738  0.641310  0.656640  0.659317  0.662670  0.672825  0.676303  0.667460  0.663441  0.643745  0.637199  0.652295
  0.637734  0.641210  0.656520  0.659727  0.662840  0.672842  0.675943  0.667511  0.663614  0.643902  0.637248  0.652397
  0.637877  0.640933  0.656381  0.660042  0.662921  0.672544  0.675589  0.667242  0.663732  0.643981  0.637037  0.652623
  0.637625  0.640627  0.656355  0.660400  0.662787  0.672441  0.675635  0.667114  0.663520  0.644088  0.637072  0.652852
  0.637538  0.640674  0.656295  0.660690  0.663070  0.672361  0.675825  0.666949  0.663513  0.644168  0.637097  0.652862
  0.637473  0.640558  0.656570  0.660890  0.663374  0.672088  0.675728  0.666923  0.663440  0.644019  0.637021  0.652783
