  0.649096  0.658994  0.654905  0.666012  0.689016  0.663697  0.643926  0.656822  0.650591  0.648321  0.667140  0.646616  0.647967  0.645078  0.642434  0.639335
  0.649886  0.660605  0.655398  0.665021  0.689123  0.664372  0.643967  0.656912  0.651083  0.648490  0.667346  0.646397  0.648936  0.645505  0.641011  0.638485
  0.650784  0.661050  0.655501  0.664414  0.688758  0.664771  0.643959  0.655945  0.650619  0.649107  0.669211  0.645013  0.649012  0.645940  0.639674  0.637834
  0.650570  0.661762  0.655699  0.664836  0.689409  0.664329  0.644235  0.656383  0.649790  0.647803  0.669203  0.644879  0.648647  0.646404  0.639158  0.635878
  0.651217  0.662654  0.655343  0.665104  0.689284  0.666204  0.644340  0.657208  0.650354  0.648184  0.669907  0.645560  0.648788  0.647008  0.638518  0.635609
  0.651743  0.663363  0.654613  0.664869  0.689690  0.666508  0.644846  0.656775  0.650244  0.647902  0.670499  0.645553  0.649555  0.646503  0.637866  0.634521
  0.651546  0.664340  0.655279  0.664626  0.689178  0.666911  0.643851  0.656204  0.650036  0.648131  0.670579  0.644637  0.649927  0.646382  0.637355  0.632854
  0.652299  0.664197  0.655089  0.665316  0.689810  0.667693  0.643599  0.655606  0.650348  0.648495  0.670104  0.645727  0.651486  0.646570  0.636724  0.633638
  0.651814  0.664910  0.654656  0.665622  0.688759  0.667680  0.644148  0.654969  0.650195  0.648596  0.670173  0.645115  0.651423  0.646743  0.635276  0.633999
  0.651399  0.664735  0.655074  0.664924  0.687734  0.667806  0.644154  0.654430  0.650003  0.649283  0.669254  0.643912  0.651755  0.647628  0.634686  0.632790
  0.651708  0.664119  0.656448  0.664823  0.686871  0.668875  0.645150  0.653055  0.650698  0.650774  0.668526  0.643360  0.652581  0.647503  0.634303  0.633371
  0.650724  0.663926  0.656564  0.664546  0.686809  0.670390  0.646192  0.652825  0.650404  0.651914  0.668486  0.643105  0.653458  0.647963  0.633214  0.634751
  0.650944  0.664591  0.656325  0.664339  0.686618  0.671094  0.646601  0.651952  0.650170  0.653435  0.668025  0.642672  0.653095  0.647985  0.633545  0.635680
  0.649640  0.664405  0.656353  0.664153  0.685945  0.670756  0.647822  0.651065  0.649303  0.655251  0.667659  0.642806  0.653458  0.647656  0.632430  0.635129
  0.649257  0.664781  0.656196  0.663175  0.686635  0.670761  0.647818  0.650358  0.649325  0.656142  0.667637  0.642478  0.653803  0.647607  0.633085  0.635111
  0.648033  0.665220  0.656057  0.662117  0.686240  0.671600  0.648900  0.650096  0.649433  0.656609  0.666989  0.641868  0.653540  0.648035  0.633921  0.635026
  0.647948  0.665794  0.656126  0.660808  0.686446  0.671839  0.648789  0.650121  0.649309  0.656811  0.668530  0.640524  0.653892  0.646687  0.634532  0.635106
  0.648057  0.665525  0.656526  0.660373  0.686452  0.672013  0.648526  0.650125  0.649274  0.656046  0.670385  0.640797  0.654572  0.645977  0.635310  0.635535
  0.646266  0.665638  0.656091  0.660393  0.685711  0.673746  0.648705  0.649775  0.649572  0.656186  0.670514  0.641436  0.655316  0.645278  0.635203  0.636018
  0.645232  0.665406  0.656859  0.660266  0.685406  0.674458  0.649563  0.649509  0.649600  0.656974  0.670957  0.641471  0.654879  0.645252  0.635332  0.637047
  0.645415  0.664808  0.656439  0.660153  0.684828  0.674336  0.650858  0.649492  0.649866  0.656245  0.670917  0.641136  0.655053  0.645015  0.635087  0.637779
  0.645278  0.663535  0.656537  0.659987  0.684896  0.674024  0.652052  0.649259  0.651169  0.655097  0.670751  0.640939  0.655546  0.643720  0.634552  0.637748
  0.646371  0.661656  0.656575  0.659900  0.683610  0.673475  0.652082  0.649380  0.651349  0.655260  0.671323  0.640243  0.655273  0.643582  0.634428  0.637338
  0.646819  0.660253  0.656782  0.659752  0.683398  0.674640  0.652959  0.648645  0.651351  0.655773  0.671768  0.640158  0.655266  0.642974  0.634711  0.637983
  0.646492  0.658602  0.657256  0.660826  0.682779  0.675035  0.654221  0.648162  0.651622  0.656587  0.671858  0.639945  0.656009  0.642026  0.634877  0.638319
  0.646234  0.658255  0.657304  0.661302  0.680851  0.674833  0.654687  0.648503  0.652431  0.657461  0.671194  0.640120  0.656528  0.642256  0.634908  0.638281
  0.645423  0.657551  0.658019  0.661661  0.679710  0.675470  0.655386  0.648219  0.652066  0.657807  0.670125  0.639619  0.656310  0.642667  0.634975  0.638209
  0.644257  0.656494  0.658178  0.661693  0.679079  0.675532  0.655413  0.648594  0.652611  0.658225  0.669993  0.639060  0.656399  0.642572  0.634472  0.638138
  0.643787  0.655268  0.659567  0.662482  0.679000  0.675536  0.655291  0.648473  0.654320  0.658034  0.669968  0.638673  0.655865  0.642913  0.634942  0.638723
  0.642954  0.655243  0.660435  0.662485  0.678586  0.674907  0.655590  0.648470  0.654843  0.658583  0.669390  0.638792  0.655803  0.642529  0.636094  0.638954
  0.642416  0.654230  0.660490  0.663130  0.678255  0.674707  0.656005  0.648843  0.655555  0.658324  0.669202  0.638421  0.654876  0.642497  0.636263  0.639542
  0.642133  0.653601  0.660637  0.663918  0.677307  0.674705  0.656549  0.649038  0.655528  0.658505  0.669453  0.638667  0.654051  0.642331  0.636080  0.639730
  0.641748  0.652707  0.661129  0.663944  0.676392  0.674551  0.657024  0.649820  0.656461  0.658611  0.669746  0.638793  0.653747  0.642206  0.635592  0.640095
  0.641224  0.652353  0.661114  0.663773  0.676534  0.674553  0.656713  0.650193  0.657410  0.658166  0.670197  0.638556  0.653571  0.642209  0.635951  0.639761
  0.640803  0.652214  0.661093  0.663704  0.677164  0.673720  0.657277  0.650292  0.657786  0.658444  0.670127  0.637550  0.652694  0.642484  0.635861  0.639548
  0.640788  0.651930  0.661470  0.663073  0.677425  0.673243  0.657734  0.650551  0.657468  0.658868  0.670625  0.637030  0.652023  0.643086  0.636587  0.638848
  0.640588  0.651884  0.662155  0.662839  0.677491  0.673359  0.658049  0.651438  0.657592  0.658528  0.670672  0.636647  0.651252  0.643374  0.637371  0.638079
  0.640320  0.652582  0.662480  0.662494  0.677199  0.674235  0.657438  0.651980  0.657483  0.659428  0.670404  0.636407  0.651127  0.643742  0.637197  0.637828
  0.639410  0.652239  0.663383  0.662059  0.676498  0.674316  0.657474  0.652296  0.657014  0.659659  0.670773  0.636073  0.651497  0.643652  0.637091  0.637806
  0.638857  0.651997  0.664646  0.661949  0.677073  0.673422  0.657562  0.653175  0.656942  0.659971  0.670743  0.635386  0.651749  0.643823  0.637590  0.637279
  0.638396  0.651119  0.665453  0.662048  0.676917  0.672671  0.657764  0.654638  0.656287  0.660561  0.670051  0.634934  0.651747  0.643526  0.638224  0.636742
  0.638597  0.650874  0.666670  0.662061  0.677895  0.672393  0.657609  0.654976  0.656100  0.660985  0.669851  0.634533  0.651076  0.643909  0.638266  0.636131
  0.638376  0.650519  0.667458  0.662332  0.678387  0.672039  0.658183  0.655682  0.655597  0.661361  0.669134  0.635004  0.650715  0.644460  0.638008  0.635554
  0.637799  0.650040  0.667871  0.662038  0.678824  0.671877  0.658690  0.656761  0.655307  0.661647  0.668564  0.634926  0.650732  0.644507  0.637543  0.635504
  0.637653  0.649550  0.668339  0.663014  0.678373  0.670965  0.658698  0.656920  0.654415  0.661779  0.668425  0.634636  0.650136  0.645531  0.637125  0.635953
  0.637535  0.649038  0.668991  0.663113  0.678755  0.670804  0.658799  0.657549  0.654689  0.661735  0.667261  0.635018  0.649288  0.646755  0.636426  0.635789
  0.637517  0.648732  0.668855  0.663801  0.679493  0.671169  0.658320  0.658354  0.653910  0.662312  0.666644  0.634790  0.649292  0.647012  0.636182  0.635201
  0.637221  0.648554  0.668901  0.664193  0.679160  0.671527  0.658251  0.659215  0.653495  0.662120  0.666225  0.634284  0.648952  0.647687  0.635966  0.634773
  0.636649  0.648993  0.668829  0.664448  0.679032  0.671642  0.658580  0.659627  0.653462  0.662161  0.665641  0.633509  0.648655  0.648404  0.636643  0.634897
  0.636212  0.649826  0.668425  0.664799  0.678856  0.671111  0.658882  0.659476  0.652756  0.662555  0.665327  0.633476  0.648734  0.648893  0.637041  0.635207
  0.635805  0.650363  0.668170  0.666064  0.679013  0.671418  0.658464  0.659704  0.652963  0.663048  0.664870  0.633831  0.648506  0.649485  0.637237  0.635082
  0.635509  0.650534  0.667995  0.666504  0.679244  0.671831  0.658127  0.660006  0.652431  0.663220  0.664792  0.633460  0.647943  0.649294  0.637697  0.634671
  0.635528  0.650803  0.667135  0.666012  0.679346  0.671696  0.658310  0.660829  0.652369  0.664060  0.664934  0.632543  0.647612  0.649786  0.637955  0.634312
  0.636175  0.650755  0.666751  0.665971  0.679017  0.671946  0.657954  0.661600  0.651665  0.664119  0.665198  0.631646  0.647680  0.649834  0.637752  0.634364
  0.637038  0.650786  0.666699  0.666538  0.678472  0.672449  0.658039  0.662210  0.651258  0.664555  0.665514  0.630502  0.648035  0.649756  0.637696  0.634153
  0.637692  0.650752  0.665990  0.666537  0.678300  0.672658  0.658187  0.661957  0.650992  0.664878  0.665612  0.629336  0.648550  0.649739  0.637828  0.633787
  0.638482  0.650691  0.666146  0.666425  0.678063  0.671853  0.657861  0.661630  0.650542  0.665844  0.665460  0.628751  0.648394  0.649419  0.637625  0.633791
  0.639170  0.650618  0.666148  0.666484  0.677675  0.671608  0.658254  0.662654  0.650331  0.665981  0.665499  0.627804  0.648189  0.649846  0.637538  0.633715
  0.639476  0.650304  0.665620  0.666463  0.677298  0.671693  0.657949  0.663170  0.649966  0.666018  0.666361  0.627614  0.647936  0.649585  0.638023  0.633777
  0.639691  0.650260  0.665585  0.666857  0.677537  0.671578  0.657968  0.663898  0.649602  0.666393  0.666105  0.627623  0.647408  0.649556  0.638419  0.634411
  0.640062  0.650365  0.665472  0.666942  0.677706  0.670934  0.658036  0.664418  0.650105  0.666441  0.665841  0.627671  0.646343  0.649724  0.638672  0.634005
  0.640608  0.650424  0.665571  0.666679  0.676925  0.670736  0.658282  0.664366  0.650396  0.666174  0.666239  0.628207  0.645559  0.649870  0.639449  0.633945
  0.640377  0.649860  0.665456  0.666399  0.676788  0.670800  0.658311  0.664131  0.650449  0.666162  0.666665  0.628110  0.645223  0.649831  0.639101  0.634654
  0.640383  0.650229  0.665377  0.666314  0.676231  0.670911  0.658131  0.664435  0.650486  0.665640  0.666793  0.627913  0.644891  0.650138  0.639250  0.634819
  0.641036  0.650769  0.664963  0.666829  0.676006  0.670252  0.658564  0.664750  0.650058  0.665735  0.667050  0.627486  0.644762  0.650243  0.639407  0.634878
  0.641195  0.651289  0.664969  0.666212  0.675651  0.670175  0.659124  0.664918  0.649973  0.665839  0.667031  0.627420  0.644971  0.650091  0.639619  0.634986
  0.641569  0.651653  0.664982  0.666243  0.675329  0.669861  0.659099  0.664953  0.650165  0.666076  0.667320  0.627687  0.644491  0.649556  0.639528  0.634504
  0.641779  0.651188  0.664868  0.665889  0.675253  0.669715  0.659749  0.664981  0.650479  0.665933  0.667313  0.627972  0.643924  0.649052  0.639935  0.634542
  0.642397  0.651056  0.664694  0.665732  0.675158  0.669494  0.659556  0.665083  0.650198  0.665950  0.667478  0.628328  0.643556  0.649129  0.640009  0.633900
  0.642473  0.651100  0.664434  0.665469  0.674960  0.669650  0.658861  0.665208  0.650722  0.665722  0.667630  0.628698  0.643458  0.648697  0.640486  0.633901
  0.642365  0.650965  0.664554  0.665234  0.674827  0.670160  0.659020  0.665040  0.651356  0.665234  0.668342  0.628948  0.642798  0.648324  0.640891  0.634040
  0.641925  0.651235  0.665052  0.664873  0.674388  0.670349  0.658817  0.664819  0.651372  0.664769  0.668264  0.629534  0.642397  0.648496  0.640953  0.634588
  0.641541  0.651292  0.665121  0.664795  0.674326  0.670659  0.658464  0.665067  0.651409  0.664323  0.667916  0.629950  0.642290  0.648700  0.641013  0.635218
  0.641182  0.651235  0.665752  0.664464  0.674183  0.671162  0.658152  0.664975  0.651656  0.663971  0.668094  0.630360  0.641922  0.648759  0.641166  0.635222
  0.641084  0.651543  0.665813  0.664458  0.674390  0.671515  0.658652  0.664962  0.652160  0.663875  0.667982  0.630243  0.642564  0.648825  0.640913  0.635654
  0.641229  0.651748  0.665496  0.664161  0.673852  0.671454  0.658485  0.664847  0.652434  0.663136  0.668466  0.630267  0.642675  0.648867  0.640898  0.635715
  0.640677  0.652324  0.665117  0.664098  0.673924  0.671652  0.658461  0.664788  0.652832  0.662960  0.668967  0.630455  0.642960  0.648978  0.640842  0.635645
  0.640699  0.653055  0.664832  0.664087  0.673498  0.672064  0.658690  0.664433  0.653314  0.662480  0.669081  0.630551  0.643091  0.649277  0.640703  0.635168
  0.640402  0.653566  0.664750  0.664214  0.673106  0.671862  0.659078  0.664450  0.653554  0.662100  0.668883  0.630617  0.642802  0.649439  0.640281  0.634972
  0.640501  0.653584  0.664757  0.664376  0.672442  0.671712  0.659525  0.664293  0.653121  0.661525  0.668970  0.630416  0.643271  0.649592  0.640257  0.635170
  0.640168  0.653964  0.665045  0.664649  0.672070  0.671956  0.660456  0.664168  0.653176  0.661148  0.669232  0.630419  0.643464  0.649447  0.639944  0.634948
  0.640179  0.653960  0.665057  0.664856  0.672256  0.672282  0.660616  0.664338  0.653395  0.660970  0.669476  0.630396  0.643733  0.649193  0.639791  0.634903
  0.640218  0.653715  0.665043  0.664836  0.671937  0.672235  0.660647  0.663950  0.653145  0.660583  0.669536  0.631012  0.643756  0.648914  0.639358  0.634624
  0.640197  0.653719  0.664794  0.665228  0.671584  0.671912  0.661171  0.663760  0.653482  0.660455  0.669912  0.631085  0.644038  0.648732  0.638805  0.634617
  0.640349  0.653203  0.664742  0.665970  0.671302  0.671957  0.661255  0.663891  0.653665  0.660195  0.669881  0.630742  0.644145  0.648846  0.638649  0.634875
  0.640420  0.653193  0.664490  0.666433  0.670487  0.672429  0.661246  0.663943  0.652994  0.660147  0.670264  0.631058  0.643994  0.649003  0.638146  0.634828
  0.640504  0.653122  0.664121  0.667013  0.670770  0.673083  0.660820  0.664250  0.652942  0.660099  0.670024  0.631249  0.644392  0.648975  0.637936  0.635244
  0.640183  0.652823  0.663909  0.667174  0.670782  0.673288  0.660725  0.664008  0.652744  0.660098  0.670223  0.631429  0.644824  0.648591  0.638170  0.635618
  0.640309  0.652749  0.664009  0.667612  0.671116  0.673224  0.661005  0.663807  0.652457  0.660140  0.670073  0.631332  0.645140  0.648682  0.637981  0.635996
  0.640453  0.652424  0.664255  0.667543  0.670854  0.673626  0.660931  0.663531  0.652282  0.660202  0.669385  0.631638  0.645013  0.648883  0.637964  0.635718
  0.640348  0.651975  0.664378  0.667245  0.670642  0.673792  0.661161  0.664066  0.652310  0.659951  0.669176  0.631981  0.644765  0.648822  0.637645  0.635641
  0.640298  0.651853  0.664202  0.667641  0.670360  0.674081  0.661162  0.664263  0.652044  0.659625  0.668960  0.632245  0.645255  0.649307  0.637107  0.636202
  0.639824  0.651687  0.663688  0.667737  0.670410  0.674178  0.661020  0.664206  0.651578  0.658930  0.669303  0.632454  0.645308  0.649191  0.637537  0.636485
  0.639708  0.651757  0.663538  0.668205  0.670763  0.674018  0.661206  0.664043  0.651696  0.658627  0.669082  0.632803  0.645502  0.649091  0.637409  0.636313
  0.639596  0.651501  0.663855  0.668278  0.670631  0.674065  0.661403  0.664249  0.651671  0.658291  0.669301  0.632835  0.645805  0.648975  0.637299  0.635993
  0.639886  0.651137  0.663970  0.668448  0.671109  0.673859  0.661815  0.664147  0.651558  0.657858  0.669377  0.632819  0.646214  0.648887  0.637260  0.635916
  0.639434  0.650834  0.664149  0.668751  0.671102  0.673715  0.661653  0.664384  0.651317  0.657744  0.669161  0.632767  0.646337  0.648954  0.637656  0.635788
  0.639327  0.651311  0.663664  0.668399  0.671214  0.673478  0.661519  0.664765  0.650831  0.657646  0.668729  0.632805  0.646477  0.648834  0.637807  0.635452
  0.638906  0.651142  0.664153  0.668398  0.671309  0.674047  0.661529  0.664550  0.650611  0.656999  0.668995  0.632910  0.647105  0.648967  0.637543  0.635574
  0.638463  0.651254  0.664340  0.668258  0.671809  0.674077  0.661460  0.664276  0.650789  0.656772  0.669191  0.633273  0.647310  0.648850  0.637530  0.636038
  0.638030  0.651495  0.664324  0.667988  0.671398  0.674086  0.661416  0.664276  0.651459  0.656664  0.669418  0.633298  0.647061  0.648449  0.637668  0.636212
  0.637855  0.651160  0.664883  0.667869  0.671376  0.674358  0.661300  0.663801  0.651344  0.656590  0.669824  0.633298  0.646985  0.648027  0.637709  0.636575
  0.637785  0.651460  0.664865  0.667968  0.671311  0.674444  0.661379  0.663602  0.651535  0.656407  0.670548  0.633457  0.646602  0.647831  0.638054  0.637012
  0.637551  0.651738  0.664725  0.667871  0.671137  0.674597  0.661076  0.663374  0.651192  0.656872  0.670281  0.633133  0.646531  0.647621  0.638319  0.637226
  0.637136  0.651728  0.664763  0.668286  0.670860  0.674689  0.660830  0.663454  0.651128  0.657493  0.670219  0.633235  0.646865  0.647617  0.638373  0.637281
  0.636815  0.651579  0.664950  0.668409  0.670906  0.674644  0.660755  0.663332  0.650789  0.657544  0.670669  0.633157  0.646675  0.647758  0.638230  0.637403
  0.636847  0.651450  0.664846  0.668455  0.671029  0.674753  0.661003  0.663089  0.650375  0.657888  0.670536  0.632933  0.646691  0.647844  0.638219  0.637195
  0.636397  0.651543  0.665153  0.668253  0.670764  0.674525  0.660907  0.662921  0.650596  0.658104  0.670674  0.632736  0.646795  0.647973  0.638387  0.637216
  0.636367  0.651891  0.665311  0.668298  0.670671  0.674235  0.661083  0.662470  0.650360  0.658372  0.670969  0.632504  0.646922  0.648525  0.637967  0.637649
  0.636383  0.652312  0.665265  0.667978  0.670481  0.674367  0.660905  0.662372  0.650396  0.658600  0.670619  0.632434  0.647259  0.648502  0.637806  0.637821
  0.636296  0.652516  0.664961  0.668053  0.670186  0.674844  0.661324  0.662263  0.650257  0.658993  0.670492  0.632442  0.647309  0.648914  0.638065  0.637905
  0.636578  0.652376  0.664650  0.668250  0.669728  0.674624  0.661534  0.661952  0.650018  0.659223  0.670621  0.632372  0.647428  0.649047  0.638227  0.637670
  0.636815  0.652624  0.664259  0.667891  0.669503  0.674649  0.661586  0.661860  0.650187  0.659437  0.670394  0.632007  0.647595  0.648867  0.638046  0.637807
  0.636733  0.652622  0.664289  0.667841  0.668844  0.674939  0.661636  0.661767  0.649854  0.659737  0.670051  0.632090  0.647855  0.649240  0.637937  0.638017
  0.636855  0.652159  0.664290  0.667724  0.668415  0.675162  0.661606  0.661750  0.649730  0.659777  0.669509  0.632418  0.648087  0.649446  0.637975  0.638021
  0.637428  0.651909  0.664142  0.667594  0.668357  0.675365  0.661673  0.661425  0.649716  0.660341  0.669060  0.632101  0.648315  0.649081  0.638219  0.638197
  0.637231  0.651520  0.663949  0.667601  0.668156  0.675329  0.661486  0.661611  0.649663  0.660478  0.668511  0.632581  0.648329  0.649215  0.638659  0.638136
  0.637051  0.651358  0.663556  0.667856  0.667808  0.675302  0.661258  0.661679  0.649511  0.660716  0.668478  0.632927  0.648257  0.648988  0.639053  0.638391
  0.637344  0.651125  0.663340  0.667780  0.667652  0.675351  0.661262  0.662036  0.649747  0.660517  0.668302  0.632939  0.648435  0.649026  0.639120  0.638580
  0.637528  0.650978  0.663279  0.667722  0.667870  0.675020  0.661435  0.661912  0.649859  0.660840  0.668198  0.633182  0.648966  0.648780  0.639624  0.638792
  0.637270  0.650932  0.663385  0.668035  0.668090  0.674741  0.661703  0.662315  0.649856  0.660663  0.667918  0.633502  0.649182  0.648439  0.639619  0.639221
  0.636779  0.650470  0.663500  0.668021  0.668024  0.674641  0.661173  0.662164  0.650123  0.660845  0.667788  0.633749  0.649059  0.648449  0.640034  0.639389
  0.636236  0.650045  0.663173  0.667857  0.667912  0.674493  0.661167  0.661938  0.650417  0.661034  0.667301  0.634112  0.648426  0.648753  0.640291  0.639481
