  -0.434757610305018E+01 -0.413425452799808E+01 -0.874385667295354E+01
   0.108873357982432E+00 -0.993649115583094E+00  0.118324035069789E+01
  -0.433210689402892E+01  0.916750268228814E+01 -0.639277515124956E+01
  -0.432122446699286E+01 -0.327709600160103E+01 -0.804675234129521E+01
  -0.227573066884736E+00  0.237207670719256E+00  0.184257265273657E+01
  -0.382297463158910E+01  0.122485414100377E+00  0.128895363453709E+02
  -0.353883793705404E+01 -0.415922054237269E+01 -0.802793827018512E+01
  -0.492916471094887E+00  0.691461390085525E+00  0.144795127068546E+01
   0.677935350925357E+01  0.261734802580935E+02  0.966627711698500E+01
  -0.361545797386307E+01 -0.332795247877127E+01 -0.880381875803010E+01
  -0.675671308306534E-01  0.118240362459296E+00  0.810460176299619E+00
   0.966576448703096E+01 -0.135925838185216E+01 -0.276528106761847E+01
  -0.428906522561030E+01 -0.246344398283922E+01 -0.888743542585147E+01
  -0.779191394816103E+00 -0.241078138737951E-01  0.105107519751063E+01
   0.181450862702187E+01 -0.866670459940796E+00  0.780186796876708E+01
  -0.434586709161281E+01 -0.170497514605263E+01 -0.796709251714903E+01
  -0.289331742935339E+00 -0.146908043441530E+00  0.979539939348882E+00
   0.415776983691733E+01  0.542826711602250E+00 -0.996857899125783E+01
  -0.350994047494452E+01 -0.248010766788234E+01 -0.802942587210467E+01
  -0.408926867293832E+00 -0.904929463486168E-01  0.125487222680373E+01
  -0.149389802135292E+02  0.791403285540135E+00  0.952585497034289E+01
  -0.348939871718884E+01 -0.165055177101392E+01 -0.880861049580268E+01
  -0.283241407207613E+00 -0.114150927952079E+01  0.130920174114003E+01
  -0.135736445327433E+02 -0.488402389544826E+01 -0.743409150339906E+01
  -0.438766966932076E+01 -0.934405688110794E+00 -0.886269924501507E+01
   0.507103937949498E+00  0.401368358365147E+00  0.578165236887960E+00
   0.251334104675401E+01 -0.323702918425428E+01  0.553199120529837E+01
  -0.440398546739592E+01 -0.183099514129523E+00 -0.804548738655220E+01
   0.227947529263909E+00  0.299262634599187E+00  0.873319076851868E+00
   0.186143009312011E+02  0.110107314673017E+02 -0.308566999117631E+01
  -0.356150619728333E+01 -0.900765974451286E+00 -0.804120231146238E+01
  -0.122837308448598E+01 -0.363846109395792E+00  0.132113255883592E+01
  -0.782225483421512E+01 -0.540476835425911E+01  0.368099465434048E+01
  -0.351631273511079E+01 -0.173229983617959E+00 -0.883188955570803E+01
   0.219457884018341E+00 -0.571538415718117E+00  0.896527474281089E+00
  -0.100301647787625E+02 -0.732200814004309E+01  0.516676028567353E+00
  -0.432464018019962E+01  0.598707328623907E+00 -0.887285364547255E+01
  -0.558889679371266E+00 -0.754555495625146E+00  0.840065005168122E+00
   0.868111241228236E+00  0.984177175793432E+00  0.459004856890157E+01
  -0.438413832906716E+01  0.144142412672500E+01 -0.803377089356076E+01
  -0.321817307216487E+00 -0.234722065789965E+00  0.103558882973128E+01
   0.641688965956166E+01 -0.898031082145325E+01  0.552940043676104E+00
  -0.359231911742048E+01  0.620142582731452E+00 -0.805772218565681E+01
  -0.120397447903863E+00 -0.196404772955521E+00  0.127191451876450E+01
   0.798069122166164E+00  0.793293143361100E+00  0.614086206653783E+01
  -0.354612923321445E+01  0.148255173515512E+01 -0.880632397889801E+01
  -0.480392060405661E+00  0.317680598705035E+00  0.535655447633980E+00
  -0.401822697538899E+01 -0.119874900694113E+02 -0.600718080163055E+00
  -0.434319639683858E+01  0.217666018516368E+01 -0.884634958321766E+01
  -0.658623369837220E-01  0.270524107036172E+00  0.555113746462133E+00
  -0.151493914308982E+01  0.456599472392746E+01  0.225244886817713E+01
  -0.432149963868346E+01  0.303223641568005E+01 -0.812043133697524E+01
   0.617262421974381E+00 -0.499260423216415E+00  0.813102622198646E+00
  -0.183700667056722E+01 -0.208925177921529E+02  0.201160438418115E+02
  -0.357005706550304E+01  0.220592918844832E+01 -0.800597312606044E+01
  -0.278625347844856E-01 -0.554835754257433E+00  0.121096442325512E+01
   0.111523413894760E+01 -0.963466218863488E+01 -0.190245572730472E+02
  -0.351218739652186E+01  0.291442654351044E+01 -0.886112476105554E+01
   0.314823327590993E-01  0.477525076396145E+00  0.149014661513453E+01
  -0.776196632254826E+01  0.865203219927762E+01  0.251633229482727E+01
  -0.429146638609404E+01  0.378018620769640E+01 -0.881123023645482E+01
   0.556478825051459E-01  0.410101668875769E+00  0.141475717919715E+01
  -0.674081819373755E+01  0.990089688248779E+00 -0.175042448210907E+02
  -0.427680671775475E+01  0.445903247290620E+01 -0.801878611267212E+01
  -0.115371134371006E+00  0.305077653334900E+00  0.265607218591453E+00
  -0.161568316486999E+02  0.110699381203752E+01  0.128025288704496E+02
  -0.352655940760521E+01  0.372256018729924E+01 -0.805609968626891E+01
   0.228803893057676E+00  0.439167536486514E-01  0.148597448664441E+01
   0.108194315555418E+02  0.364932559701121E+01  0.693560339928370E+01
  -0.355239469357700E+01  0.455909640817130E+01 -0.884580327668913E+01
  -0.273731121256613E+00  0.174794905664774E+00  0.510463136821204E+00
   0.111797663152261E+02 -0.126979543506076E+02 -0.855785321385552E+01
  -0.274915983478966E+01 -0.403156773055596E+01 -0.886892044890091E+01
   0.460621959485850E-02  0.412659210423294E+00  0.845718539267371E+00
   0.121182721061332E+01 -0.404209958240192E+00  0.474474855359154E+01
  -0.274441831094041E+01 -0.328975224162108E+01 -0.801519762865421E+01
  -0.125369939579316E+01 -0.112610047758076E+01  0.138071286789666E+01
  -0.730429212695907E+01 -0.117743478671806E+02  0.300368196001617E+01
  -0.194520058843534E+01 -0.407540263793796E+01 -0.803232452888100E+01
   0.386693269560450E+00 -0.391298958283066E+00  0.296979717318083E+00
  -0.404639422545023E+01 -0.242275755254225E+01 -0.216816378725582E+00
  -0.192887223531891E+01 -0.329301037501591E+01 -0.889004512116923E+01
   0.182630853960269E+00 -0.506331184837369E+00  0.677863160392244E+00
  -0.669830158541188E+01  0.155686685572086E+01  0.572658338623772E+01
  -0.281588198155813E+01 -0.257163008035500E+01 -0.878681037498801E+01
  -0.141556164135017E-01  0.158752792935316E-01  0.483496175316352E+00
   0.874774332082512E+01  0.567491823747570E+01 -0.135171121585698E+02
  -0.276214508351187E+01 -0.168548070766013E+01 -0.808375469219237E+01
   0.372079576886568E+00  0.566519664557409E-01  0.888550213703453E+00
   0.703290975743673E-01  0.121994573134458E+01  0.191207801718834E+02
  -0.205165717542800E+01 -0.248156119291490E+01 -0.801665846866596E+01
  -0.550334167842090E+00  0.117579060243617E+00  0.199603853799007E+00
   0.107527205834343E+02  0.727605422984905E+00 -0.310630928532960E+01
  -0.200735574949027E+01 -0.170134106452831E+01 -0.883392190371520E+01
   0.447464125855330E+00 -0.128445148574428E+00  0.135782825158060E+01
   0.752199447209435E+01 -0.907899055025502E+01 -0.448293508425507E+00
  -0.269939244953161E+01 -0.917064809347272E+00 -0.894455923847711E+01
  -0.555530335788161E+00 -0.714182787000097E-01  0.151859175400391E+01
  -0.294092338984483E+01  0.812009005759822E+01  0.670704074446606E+01
  -0.279206509840098E+01 -0.199954878527265E+00 -0.798755249415511E+01
  -0.759404166889617E+00  0.786608244557255E+00  0.129624128401614E+01
   0.866451055190863E+00  0.169518212140126E+02 -0.163943774846502E+02
  -0.200025124486986E+01 -0.946602906099695E+00 -0.803010557215109E+01
   0.172075490340256E+00 -0.258006473480175E+00  0.128664016654822E+01
   0.472667785464802E+01  0.647491270967573E+01 -0.114065230771992E+01
  -0.191714482042702E+01 -0.134425147338202E+00 -0.877588332961747E+01
  -0.702889289213035E+00  0.726114504354116E+00  0.102353616552909E+01
  -0.190444965026032E+02 -0.495802277004504E+00 -0.654436087652554E+01
  -0.284186497900553E+01  0.615575418700935E+00 -0.884665026765794E+01
  -0.567742805659670E+00 -0.286752011200298E+00  0.122114685571321E+01
   0.113255906607339E+02  0.460405626121450E+01  0.189952711772249E+01
  -0.276846948774885E+01  0.138732179771274E+01 -0.806383643938577E+01
   0.343237323699926E+00 -0.642170982831645E+00  0.163542010240813E+01
  -0.528555105034311E+01  0.755567916852578E+01  0.446052601145443E+01
  -0.201966701063473E+01  0.629260899410478E+00 -0.805911988037167E+01
  -0.498743780389976E+00 -0.745311675929660E-01  0.181474274942982E+01
  -0.117363158986752E+01  0.119561870642805E+02  0.313832761844563E+01
  -0.201090558844451E+01  0.138391238704208E+01 -0.886522279880792E+01
  -0.430339857832617E+00 -0.612049116015504E+00  0.664941103507040E+00
  -0.279979986225476E+01 -0.738645498777256E+00 -0.711365629104421E+00
  -0.276242921550701E+01  0.219714713245041E+01 -0.884317724564188E+01
  -0.472291697351708E-01  0.936275213400174E-01  0.154947398703622E+01
   0.109082376312504E+02 -0.175851335675528E+01  0.400583151032476E+01
  -0.274106192845900E+01  0.298595182590566E+01 -0.803500942970236E+01
  -0.106216076408459E+00  0.258911168598063E+00  0.364399787592422E+00
