  0.700462  0.708393  0.699032  0.698772  0.695003  0.690327  0.710120  0.690006  0.681939  0.693090
  0.701154  0.708987  0.698727  0.699048  0.695299  0.690536  0.709921  0.690354  0.682095  0.693103
  0.702244  0.708860  0.697922  0.699023  0.695424  0.690769  0.709868  0.691223  0.682033  0.692758
  0.702693  0.709448  0.697338  0.699450  0.695499  0.691077  0.709547  0.691525  0.681777  0.692786
  0.702656  0.710761  0.696296  0.700383  0.695667  0.690570  0.709653  0.691592  0.681677  0.693033
  0.703106  0.711757  0.695857  0.700448  0.695779  0.689590  0.709733  0.691878  0.681722  0.693826
  0.704146  0.711808  0.695159  0.699803  0.695469  0.689720  0.709640  0.691788  0.681926  0.693807
  0.706110  0.711816  0.695460  0.699645  0.695861  0.689567  0.709709  0.691776  0.682189  0.693690
  0.707180  0.711470  0.695705  0.699870  0.695627  0.689273  0.709729  0.691747  0.682463  0.693194
  0.708206  0.711023  0.696070  0.699792  0.694996  0.689665  0.709490  0.691749  0.682737  0.692949
  0.708887  0.710943  0.696617  0.700119  0.694752  0.689926  0.709533  0.692324  0.682410  0.693305
  0.709368  0.711622  0.696671  0.699959  0.695126  0.690545  0.709362  0.692822  0.682362  0.693575
  0.710068  0.711370  0.695817  0.700631  0.695444  0.691092  0.709398  0.693023  0.682196  0.694192
  0.710867  0.711479  0.695483  0.701186  0.695384  0.691251  0.709109  0.692827  0.681687  0.694271
  0.711260  0.712296  0.695349  0.701394  0.695779  0.691566  0.708830  0.692608  0.682414  0.693809
  0.711656  0.713056  0.695319  0.701037  0.696155  0.692386  0.708487  0.692697  0.682957  0.693517
  0.711680  0.712937  0.695412  0.700090  0.696545  0.692731  0.707924  0.692490  0.683148  0.693516
  0.712007  0.712771  0.695932  0.700132  0.696705  0.693423  0.707079  0.691819  0.683301  0.693754
  0.712951  0.712659  0.695937  0.700518  0.697069  0.694451  0.707058  0.691233  0.683666  0.693771
  0.713870  0.712966  0.696242  0.700417  0.697675  0.694733  0.706921  0.690865  0.684142  0.693373
  0.714620  0.712962  0.696822  0.700215  0.698581  0.694713  0.707067  0.690483  0.684357  0.692609
  0.715854  0.713060  0.696715  0.700173  0.699520  0.695095  0.706383  0.690319  0.684634  0.691863
  0.717097  0.713663  0.696566  0.701196  0.700192  0.695260  0.705809  0.689715  0.684347  0.691158
  0.718205  0.713763  0.696082  0.701541  0.700883  0.695010  0.705782  0.689280  0.684046  0.690830
  0.719057  0.713077  0.696188  0.702109  0.701631  0.695100  0.705927  0.688309  0.683858  0.690943
  0.719770  0.713458  0.696487  0.702466  0.701992  0.695092  0.706485  0.687689  0.683714  0.690538
  0.720467  0.713143  0.696737  0.702397  0.702686  0.694864  0.706854  0.686837  0.683517  0.690563
  0.721061  0.713073  0.697262  0.702637  0.702954  0.694709  0.706906  0.686407  0.683638  0.690632
  0.721838  0.713119  0.697887  0.703749  0.703326  0.694495  0.707152  0.686377  0.683627  0.690115
  0.722969  0.713699  0.698116  0.704433  0.703171  0.694223  0.707357  0.685903  0.683175  0.690063
  0.724123  0.714075  0.698166  0.704359  0.703661  0.694152  0.707591  0.685838  0.682895  0.689785
  0.724362  0.714357  0.698738  0.704693  0.703845  0.694063  0.707825  0.685728  0.682426  0.689912
  0.724626  0.714399  0.699474  0.705021  0.703993  0.694121  0.707629  0.685769  0.682210  0.690014
  0.725284  0.713893  0.700281  0.705286  0.704855  0.694018  0.707692  0.685753  0.681621  0.689836
  0.725865  0.713561  0.701111  0.706023  0.705143  0.693464  0.707184  0.685215  0.681726  0.689764
  0.725672  0.713566  0.701814  0.707256  0.704809  0.693656  0.706910  0.684985  0.682063  0.689589
  0.725516  0.713747  0.702676  0.707897  0.705069  0.693817  0.706350  0.684836  0.682190  0.690003
  0.725752  0.713496  0.702914  0.708152  0.705631  0.694289  0.705953  0.684816  0.681915  0.690309
  0.725983  0.713446  0.703322  0.708606  0.706142  0.694264  0.706048  0.684832  0.681906  0.691106
  0.726151  0.713321  0.703688  0.709513  0.706784  0.693960  0.705786  0.684606  0.682240  0.692039
  0.726467  0.713451  0.703551  0.709917  0.707260  0.693525  0.705819  0.684065  0.682953  0.692157
  0.726680  0.713892  0.703666  0.710594  0.707831  0.692820  0.705382  0.683682  0.683618  0.692308
  0.726935  0.714238  0.704236  0.711149  0.708856  0.692222  0.705250  0.683641  0.684298  0.692518
  0.727657  0.714508  0.704238  0.711760  0.709555  0.691854  0.704891  0.683296  0.684570  0.692270
  0.728303  0.714445  0.704066  0.712319  0.709948  0.692166  0.704196  0.682717  0.684895  0.692123
  0.728625  0.714742  0.704406  0.713260  0.710101  0.692937  0.703634  0.682099  0.685426  0.692423
  0.728867  0.715159  0.704413  0.713962  0.710275  0.693017  0.703394  0.681414  0.685632  0.692837
  0.729152  0.715437  0.704542  0.714795  0.710782  0.692893  0.703375  0.680858  0.685841  0.692527
  0.729545  0.716002  0.704270  0.714981  0.711113  0.692685  0.703320  0.680164  0.685975  0.692474
  0.730008  0.716082  0.704486  0.715276  0.712301  0.692951  0.703290  0.679317  0.686810  0.692038
  0.730452  0.716414  0.704239  0.715709  0.713345  0.693081  0.703186  0.678693  0.687462  0.691690
  0.730529  0.716625  0.704261  0.715401  0.714048  0.693433  0.703112  0.678532  0.687134  0.691633
  0.730951  0.716930  0.704412  0.715589  0.714189  0.693512  0.702750  0.678336  0.686441  0.692125
  0.731166  0.717393  0.704012  0.716194  0.714234  0.693278  0.702505  0.678200  0.686083  0.692370
  0.731728  0.717795  0.703908  0.716904  0.714565  0.693620  0.702384  0.677877  0.685604  0.692515
  0.732763  0.718194  0.703745  0.717482  0.714709  0.694040  0.701979  0.677576  0.685547  0.692604
  0.733723  0.718493  0.703825  0.717512  0.714852  0.694307  0.701950  0.677377  0.685737  0.692591
  0.734501  0.718944  0.703678  0.717388  0.714338  0.694634  0.701915  0.677046  0.685584  0.692718
  0.734710  0.719043  0.703261  0.717826  0.714233  0.695175  0.701364  0.676553  0.685215  0.692399
  0.734976  0.719188  0.702962  0.718220  0.713906  0.695623  0.701320  0.676278  0.684773  0.692149
  0.735094  0.719521  0.703104  0.718550  0.713875  0.696321  0.701446  0.676439  0.684230  0.691999
  0.735483  0.720078  0.703333  0.718787  0.713857  0.696823  0.700985  0.676349  0.684086  0.691818
  0.736243  0.719905  0.703016  0.719190  0.713694  0.697006  0.700784  0.676280  0.684148  0.691916
  0.736959  0.719892  0.703053  0.719831  0.713605  0.696792  0.700602  0.676036  0.684274  0.691384
  0.737234  0.720240  0.702951  0.720106  0.713794  0.696606  0.700555  0.675976  0.684239  0.690929
  0.737724  0.720772  0.702870  0.720073  0.714325  0.696713  0.700258  0.675991  0.683621  0.690791
  0.737901  0.721038  0.702582  0.720384  0.714809  0.696956  0.700254  0.675954  0.683257  0.690781
  0.738239  0.721576  0.702364  0.720678  0.715233  0.697271  0.700346  0.675730  0.682853  0.690781
  0.738556  0.722665  0.702361  0.720626  0.715128  0.697446  0.700587  0.675530  0.682268  0.690446
  0.739002  0.723107  0.702445  0.720985  0.714488  0.697890  0.700512  0.675576  0.681986  0.690424
  0.739161  0.723185  0.702712  0.721317  0.714383  0.698589  0.700538  0.675361  0.681863  0.690137
  0.739236  0.722843  0.703131  0.721596  0.714253  0.698960  0.700397  0.674785  0.681668  0.689969
  0.739528  0.722942  0.703535  0.721597  0.714263  0.699288  0.700215  0.675025  0.681484  0.689697
  0.739964  0.723276  0.703634  0.721818  0.714345  0.699575  0.699731  0.675495  0.681317  0.689581
  0.740158  0.724059  0.703783  0.721698  0.714244  0.699972  0.699447  0.675734  0.681026  0.689145
  0.740258  0.724130  0.703917  0.721654  0.714359  0.700380  0.698826  0.675705  0.680556  0.688999
  0.739741  0.724115  0.703867  0.721918  0.714196  0.700443  0.698343  0.676025  0.680184  0.688578
  0.739651  0.724192  0.704054  0.722101  0.713943  0.700651  0.697889  0.676176  0.680115  0.688347
  0.740098  0.724176  0.704240  0.722673  0.713635  0.701316  0.697694  0.676532  0.680258  0.688335
  0.740483  0.723849  0.704270  0.723057  0.713683  0.701388  0.697382  0.676466  0.680364  0.688292
  0.740810  0.723368  0.704148  0.723487  0.713901  0.701583  0.696951  0.676869  0.680642  0.687901
  0.740690  0.722977  0.704217  0.723838  0.713997  0.701612  0.696567  0.677100  0.680988  0.687419
  0.740890  0.722882  0.704359  0.724456  0.714183  0.701536  0.696659  0.676820  0.681278  0.687174
  0.740965  0.722942  0.704665  0.724884  0.714214  0.701336  0.696687  0.676482  0.681651  0.686744
  0.741057  0.723278  0.704512  0.724801  0.714211  0.701106  0.696387  0.676836  0.681950  0.686752
  0.741247  0.723513  0.704405  0.724838  0.714360  0.700863  0.695950  0.677309  0.682354  0.686611
  0.741896  0.723665  0.704345  0.724826  0.714622  0.700941  0.695464  0.676972  0.682990  0.686694
  0.742416  0.723671  0.704355  0.724863  0.714695  0.701099  0.695181  0.677212  0.683641  0.686667
  0.742777  0.723844  0.703759  0.724891  0.715039  0.701361  0.695109  0.677381  0.684222  0.686752
  0.742778  0.723914  0.703452  0.725012  0.715477  0.701547  0.695032  0.677759  0.684401  0.686927
  0.743446  0.724424  0.703257  0.724833  0.715706  0.701923  0.694506  0.678016  0.684794  0.686739
  0.744181  0.724585  0.703392  0.724452  0.715668  0.702022  0.694545  0.678096  0.685040  0.686558
  0.744626  0.724566  0.703813  0.723971  0.715477  0.701787  0.694615  0.678075  0.685228  0.686338
  0.745010  0.724368  0.704262  0.723393  0.715695  0.702014  0.694343  0.677756  0.685347  0.686639
  0.745338  0.724468  0.704299  0.723188  0.715670  0.702043  0.694432  0.677797  0.685489  0.686670
  0.745688  0.724884  0.704111  0.722966  0.715458  0.702168  0.694445  0.678140  0.685545  0.686830
  0.745564  0.725207  0.704019  0.723187  0.715688  0.702073  0.694416  0.678323  0.685639  0.686955
  0.745506  0.725468  0.704098  0.723100  0.715685  0.702039  0.694108  0.678347  0.685731  0.686562
  0.745346  0.725602  0.703843  0.722958  0.715584  0.702062  0.694086  0.678475  0.686343  0.686316
  0.745451  0.725681  0.703302  0.722996  0.715863  0.701979  0.694295  0.678782  0.686595  0.686070
  0.745439  0.726372  0.703114  0.723088  0.716326  0.701564  0.694350  0.678923  0.687248  0.686214
  0.745769  0.726678  0.703411  0.723125  0.716702  0.701494  0.694385  0.679102  0.688117  0.686174
  0.745882  0.726948  0.703167  0.723015  0.716694  0.701288  0.694765  0.679320  0.688698  0.686390
  0.746050  0.727224  0.703426  0.722906  0.716779  0.701160  0.695083  0.679256  0.688821  0.686993
  0.746237  0.726973  0.703324  0.722896  0.716980  0.701229  0.695028  0.679268  0.689081  0.686952
  0.746729  0.726849  0.703374  0.723051  0.717061  0.701253  0.694963  0.679713  0.689123  0.687134
  0.747090  0.726394  0.703596  0.723129  0.717092  0.701041  0.695191  0.680125  0.689106  0.686978
  0.747441  0.726234  0.703885  0.723125  0.717122  0.701099  0.695125  0.680609  0.689459  0.687148
  0.748011  0.726121  0.704017  0.723112  0.717162  0.701124  0.695018  0.680868  0.689780  0.687405
  0.748340  0.726464  0.704021  0.723275  0.716940  0.701244  0.694963  0.680935  0.689761  0.687872
  0.748789  0.726342  0.703721  0.723474  0.716822  0.701143  0.694480  0.681191  0.689712  0.687770
  0.748778  0.726673  0.703510  0.723370  0.716717  0.701167  0.694702  0.681606  0.689820  0.687540
  0.748819  0.727192  0.703384  0.723319  0.716768  0.701206  0.694573  0.681961  0.689849  0.687269
  0.749186  0.727647  0.703380  0.723083  0.716393  0.701259  0.694347  0.682124  0.689604  0.686927
  0.749685  0.727884  0.703684  0.722782  0.716095  0.701389  0.694277  0.682350  0.689359  0.686713
  0.750158  0.727861  0.703620  0.722784  0.715828  0.701302  0.694361  0.682328  0.689362  0.686778
  0.750573  0.728068  0.703545  0.722823  0.715130  0.700984  0.694361  0.682546  0.689268  0.687078
  0.750717  0.728341  0.703709  0.722866  0.714763  0.700730  0.694127  0.682595  0.689210  0.687255
  0.750893  0.728526  0.703656  0.722912  0.714470  0.700486  0.694165  0.682646  0.689093  0.687479
  0.750862  0.728392  0.703816  0.722962  0.714280  0.700316  0.694449  0.682893  0.688927  0.687523
  0.751152  0.728389  0.703782  0.722748  0.714073  0.700189  0.694884  0.683022  0.688979  0.687413
  0.751730  0.727998  0.704212  0.722381  0.714030  0.699986  0.695106  0.683098  0.688892  0.687366
  0.752332  0.728058  0.704512  0.722190  0.713633  0.699954  0.695352  0.683558  0.688778  0.687166
  0.752610  0.728172  0.704765  0.722016  0.713538  0.699751  0.695448  0.683978  0.688594  0.686977
  0.752515  0.728295  0.704938  0.722208  0.713587  0.699542  0.695757  0.684606  0.688605  0.686727
  0.752429  0.728803  0.704674  0.722354  0.713688  0.699544  0.695927  0.685165  0.688595  0.686528
  0.752534  0.729092  0.704669  0.722297  0.713612  0.699741  0.695952  0.685472  0.688683  0.686232
  0.752782  0.729414  0.704605  0.722131  0.713666  0.699964  0.695734  0.685763  0.688763  0.685895
  0.752882  0.729761  0.704786  0.721991  0.713460  0.700189  0.695929  0.685949  0.688490  0.685658
  0.752809  0.730033  0.704768  0.722066  0.713233  0.700386  0.695982  0.686468  0.688199  0.685449
  0.752921  0.730093  0.704667  0.722248  0.713327  0.700430  0.696169  0.687011  0.688135  0.685332
  0.752911  0.730248  0.704445  0.721989  0.713321  0.700078  0.696133  0.687163  0.688132  0.685442
  0.753023  0.730426  0.704594  0.721978  0.713384  0.699821  0.696536  0.687146  0.688146  0.685260
  0.753341  0.730564  0.704558  0.721880  0.713414  0.699702  0.696783  0.687301  0.688124  0.685296
  0.753771  0.730639  0.704543  0.721833  0.713333  0.699632  0.697007  0.687418  0.688216  0.684979
  0.754219  0.730980  0.704412  0.721862  0.713469  0.699673  0.697000  0.687726  0.688189  0.684551
  0.754335  0.731404  0.704328  0.721507  0.714088  0.699489  0.696744  0.688171  0.688046  0.684359
  0.754476  0.731853  0.704251  0.721088  0.714755  0.699394  0.696521  0.688387  0.688101  0.684173
  0.754677  0.732222  0.704250  0.720898  0.714921  0.699348  0.696223  0.688742  0.688124  0.684107
  0.754684  0.732358  0.704191  0.720917  0.715094  0.699381  0.696006  0.688965  0.687888  0.684091
  0.754953  0.732727  0.704099  0.720813  0.715304  0.699469  0.695770  0.689299  0.687919  0.684064
  0.755272  0.733025  0.704235  0.720742  0.715269  0.699392  0.695486  0.689513  0.687642  0.684196
  0.755674  0.733466  0.704403  0.720792  0.715325  0.699529  0.695359  0.689462  0.687786  0.683924
  0.755901  0.733735  0.704502  0.720808  0.715529  0.699656  0.695330  0.689329  0.688028  0.683638
  0.755922  0.734197  0.704627  0.720752  0.715799  0.699660  0.695192  0.689148  0.687954  0.683570
  0.755793  0.734537  0.704671  0.720757  0.716010  0.699717  0.694997  0.688972  0.688163  0.683711
  0.755624  0.734534  0.704908  0.720690  0.716096  0.699746  0.694797  0.688745  0.688086  0.683609
  0.755798  0.734513  0.704993  0.720702  0.715938  0.700161  0.694604  0.688719  0.687807  0.683417
  0.756245  0.734379  0.705166  0.720697  0.715872  0.700490  0.694383  0.688834  0.687438  0.683291
  0.756283  0.734634  0.705523  0.720875  0.715981  0.700831  0.694256  0.688472  0.687471  0.682975
  0.756472  0.734937  0.705649  0.720892  0.716024  0.700959  0.694141  0.688565  0.687435  0.682678
  0.756295  0.735502  0.705496  0.721014  0.716176  0.700722  0.693898  0.688730  0.687281  0.682349
  0.756218  0.736031  0.705575  0.721144  0.716493  0.700507  0.693826  0.688671  0.687258  0.682212
  0.756251  0.736351  0.705577  0.721171  0.716572  0.700394  0.693645  0.688683  0.687418  0.682062
  0.756181  0.736648  0.705579  0.720854  0.716710  0.700636  0.693534  0.688666  0.687401  0.682213
  0.756083  0.736777  0.706079  0.720569  0.716665  0.700770  0.693481  0.688463  0.687299  0.682632
  0.756088  0.736705  0.706194  0.720385  0.716574  0.700865  0.693478  0.688245  0.687261  0.683010
  0.756142  0.736918  0.706230  0.720235  0.716697  0.700906  0.692986  0.688090  0.687175  0.683340
  0.756258  0.737012  0.706155  0.720084  0.716821  0.700489  0.692874  0.688101  0.687109  0.683423
  0.756062  0.736981  0.705938  0.719964  0.716789  0.700283  0.692916  0.688031  0.687124  0.683427
  0.756102  0.737351  0.705929  0.719938  0.716619  0.700062  0.692901  0.687865  0.687145  0.683459
  0.756018  0.737968  0.705816  0.720339  0.716336  0.699905  0.692884  0.687910  0.687078  0.683397
  0.755552  0.738386  0.705762  0.720256  0.716320  0.699923  0.693007  0.687804  0.687081  0.683232
  0.755716  0.738257  0.706088  0.720177  0.716346  0.699981  0.693260  0.687930  0.686922  0.682962
  0.756005  0.738324  0.706171  0.720106  0.716385  0.699986  0.693563  0.688281  0.686919  0.683231
  0.756068  0.738210  0.706262  0.720224  0.716243  0.700009  0.693635  0.688498  0.686939  0.683427
  0.756116  0.738248  0.706221  0.720326  0.716075  0.699985  0.693617  0.688438  0.686716  0.683523
  0.756157  0.738170  0.706412  0.720150  0.715859  0.699921  0.693354  0.688343  0.686650  0.683580
  0.755844  0.738305  0.706914  0.720337  0.715652  0.699807  0.693336  0.688432  0.686633  0.683499
  0.755667  0.738360  0.707467  0.720660  0.715613  0.699570  0.693310  0.688244  0.686786  0.683307
  0.755757  0.738413  0.707559  0.720622  0.715541  0.699499  0.693272  0.688134  0.686725  0.682894
  0.756008  0.738520  0.707868  0.720491  0.715490  0.699278  0.692931  0.688097  0.686941  0.682345
  0.756188  0.738303  0.708022  0.720767  0.715389  0.699129  0.692784  0.687906  0.686992  0.682215
  0.756746  0.738230  0.708136  0.721084  0.715417  0.698922  0.692757  0.687884  0.687149  0.682120
  0.756887  0.738434  0.708097  0.721337  0.715359  0.698711  0.692577  0.687808  0.687085  0.681864
  0.756835  0.738775  0.707903  0.721431  0.715147  0.698641  0.692678  0.687728  0.686884  0.681485
  0.756830  0.738898  0.707979  0.721692  0.714942  0.698534  0.692746  0.687594  0.686993  0.681178
  0.756983  0.738772  0.708168  0.721661  0.714698  0.698558  0.692828  0.687371  0.686806  0.680722
  0.757013  0.738790  0.708489  0.722038  0.714456  0.698617  0.692688  0.687202  0.686636  0.680474
  0.757090  0.738581  0.708766  0.722198  0.714144  0.698538  0.692707  0.686855  0.686590  0.680370
  0.757467  0.738392  0.709059  0.722328  0.713759  0.698752  0.692503  0.686575  0.686696  0.680218
  0.757474  0.737987  0.708949  0.722411  0.713547  0.698740  0.692337  0.686567  0.686672  0.680035
  0.757977  0.737590  0.709038  0.722406  0.713549  0.698642  0.692355  0.686663  0.686431  0.679594
  0.758202  0.737122  0.709264  0.722812  0.713435  0.698707  0.692405  0.686564  0.686344  0.679232
  0.758388  0.736978  0.709455  0.723281  0.713266  0.698845  0.692195  0.686643  0.686190  0.678867
