100 0.809956713593
120 0.890512343202
140 0.839040835272
160 0.898253087548
180 0.855423870918
200 0.902524237496
220 0.866425502221
240 0.905749243399
260 0.874684660014
280 0.908599988929
300 0.881337113566
320 0.911389004775
340 0.887195934578
360 0.914115165984
380 0.892333093359
400 0.916830746599
420 0.897067705924
440 0.919602552378
460 0.901446684732
480 0.922284417009
500 0.905540735474
520 0.924981262458
540 0.90939495965
560 0.927640076139
580 0.913068762081
600 0.930242892602
620 0.916577220857
640 0.932838833443
660 0.919930770322
680 0.935354503979
700 0.923163811088
720 0.937849979099
740 0.926282551613
760 0.940299596459
780 0.929287561046
800 0.942700622833
820 0.932217701107
840 0.94506845745
860 0.935049701159
880 0.947415131005
900 0.93779806068
920 0.949693156905
940 0.940480528281
960 0.951956499108
980 0.943088927323
1000 0.954185768362
1020 0.945627234352
1040 0.956376366271
1060 0.948128607842
1080 0.958531092601
1100 0.950560587529
1200 0.964811403227
1300 0.962045085119
1400 0.974753455872
1500 0.972569539945
1600 0.984105107538
1700 0.982360838344
1800 0.992949184869
1900 0.991540043043
2000 1.0013701722
2200 1.00942077463
2400 1.01713013161
2600 1.02455641242
2800 1.03171457663
