  0.694136  0.657785  0.697830  0.690856  0.695400  0.670521  0.711828  0.725921  0.718340  0.692249  0.706811
  0.694253  0.657821  0.699337  0.689748  0.696818  0.669889  0.711084  0.725464  0.719212  0.692844  0.705825
  0.693892  0.658707  0.700920  0.688958  0.698325  0.669027  0.709652  0.724199  0.719480  0.692351  0.705164
  0.693726  0.660417  0.701981  0.687857  0.698916  0.668635  0.708773  0.723333  0.720133  0.691200  0.703992
  0.693238  0.662431  0.701678  0.687323  0.699327  0.669135  0.708360  0.722974  0.720039  0.690893  0.704204
  0.693039  0.664163  0.701877  0.686395  0.699387  0.668199  0.707579  0.722941  0.720091  0.690792  0.704613
  0.693070  0.665650  0.702078  0.686222  0.700088  0.667544  0.707655  0.722256  0.720223  0.690369  0.704986
  0.693033  0.667666  0.702519  0.685480  0.702507  0.667723  0.706682  0.721804  0.719868  0.689210  0.705745
  0.692924  0.669057  0.702389  0.685440  0.703426  0.668308  0.706265  0.721188  0.719415  0.687908  0.705426
  0.692922  0.670571  0.702035  0.686389  0.704079  0.668500  0.706602  0.721032  0.719037  0.688708  0.706594
  0.692785  0.671727  0.701519  0.686502  0.705570  0.667535  0.706238  0.721392  0.718536  0.688779  0.708304
  0.692140  0.673305  0.702120  0.687871  0.706412  0.666341  0.705572  0.720190  0.718461  0.688659  0.708504
  0.692994  0.673817  0.703124  0.689538  0.707306  0.665652  0.704191  0.720086  0.718376  0.687699  0.708445
  0.694879  0.673831  0.703361  0.690250  0.708264  0.665310  0.703760  0.721421  0.718903  0.686580  0.708901
  0.696202  0.674578  0.704447  0.690328  0.709637  0.665329  0.703055  0.722243  0.718671  0.685630  0.708428
  0.697428  0.675509  0.704926  0.690768  0.709816  0.665264  0.701701  0.722172  0.718833  0.685401  0.708508
  0.698541  0.677586  0.705391  0.690417  0.710010  0.665685  0.701275  0.721722  0.718827  0.685423  0.709202
  0.699457  0.678209  0.705633  0.689956  0.710350  0.665674  0.700829  0.721195  0.718704  0.684464  0.709932
  0.700175  0.678883  0.705667  0.689157  0.710547  0.666238  0.699705  0.721746  0.718089  0.683422  0.709835
  0.700863  0.679184  0.705665  0.688254  0.711005  0.666434  0.698978  0.721937  0.717731  0.683187  0.710210
  0.701365  0.679521  0.706569  0.687091  0.711582  0.666916  0.698896  0.721919  0.717910  0.682416  0.710758
  0.701807  0.679213  0.707127  0.686752  0.711153  0.668354  0.699072  0.721770  0.717377  0.681666  0.711009
  0.703051  0.678564  0.707117  0.687239  0.711949  0.668950  0.698734  0.722023  0.717983  0.682092  0.712444
  0.704246  0.678120  0.706869  0.687039  0.713526  0.668848  0.698442  0.722920  0.718367  0.681785  0.713159
  0.705328  0.678205  0.707226  0.687054  0.713436  0.669363  0.698792  0.723202  0.717724  0.681902  0.713793
  0.704672  0.678512  0.707064  0.688076  0.713221  0.670682  0.698831  0.722800  0.717353  0.682444  0.713797
  0.704391  0.678662  0.706210  0.688291  0.713364  0.672331  0.698850  0.722343  0.717253  0.683245  0.712956
  0.705088  0.678786  0.705293  0.688655  0.713495  0.672328  0.698249  0.722580  0.717378  0.682635  0.713148
  0.704893  0.678643  0.704199  0.689084  0.714292  0.672598  0.698472  0.722305  0.716705  0.682576  0.713473
  0.704489  0.678281  0.703560  0.689096  0.715265  0.673166  0.698675  0.722529  0.715901  0.682204  0.712787
  0.703897  0.678259  0.702276  0.689354  0.716463  0.672798  0.699275  0.722777  0.715775  0.682358  0.712454
  0.703699  0.677626  0.700926  0.689375  0.717409  0.672579  0.699277  0.723606  0.715918  0.683172  0.711136
  0.704012  0.677234  0.700330  0.690273  0.717223  0.672307  0.699251  0.723931  0.716577  0.682842  0.710146
  0.703525  0.676700  0.699504  0.691224  0.717142  0.672339  0.698999  0.724083  0.716885  0.682407  0.709908
  0.704210  0.677020  0.699164  0.690808  0.717075  0.672767  0.698632  0.725337  0.716984  0.681857  0.710015
  0.705080  0.676311  0.698831  0.689829  0.717409  0.673023  0.698779  0.725865  0.716555  0.682458  0.710295
  0.704993  0.675383  0.698905  0.689707  0.716961  0.673546  0.698892  0.726629  0.716268  0.681764  0.710890
  0.704461  0.674719  0.698187  0.689180  0.716748  0.673696  0.699701  0.726430  0.716633  0.680717  0.712405
  0.704329  0.674808  0.697899  0.688289  0.716201  0.674505  0.700330  0.726733  0.717099  0.679702  0.712753
  0.704106  0.675166  0.697209  0.687518  0.717007  0.674707  0.700486  0.727203  0.717181  0.679173  0.713127
  0.703902  0.675147  0.696881  0.687017  0.717415  0.674500  0.701124  0.727281  0.717473  0.678467  0.713309
  0.703118  0.675248  0.696372  0.685983  0.717691  0.674862  0.701567  0.727610  0.717328  0.677491  0.713050
  0.703145  0.675415  0.695276  0.685838  0.717936  0.675892  0.702204  0.727408  0.716797  0.677271  0.712965
  0.703041  0.675338  0.694970  0.685189  0.717559  0.676674  0.701913  0.727955  0.715858  0.677164  0.713246
  0.702933  0.675262  0.694366  0.684219  0.717460  0.677458  0.701542  0.728162  0.715447  0.676852  0.713321
  0.702490  0.675194  0.694105  0.683423  0.717400  0.677605  0.701734  0.729139  0.715867  0.676453  0.713044
  0.702333  0.675091  0.693863  0.682357  0.717809  0.678344  0.702016  0.729677  0.715723  0.676241  0.712714
  0.702521  0.674951  0.693524  0.681263  0.718084  0.679191  0.702594  0.729557  0.715911  0.676639  0.711645
  0.702154  0.674462  0.693130  0.680166  0.718745  0.680045  0.702671  0.729192  0.715989  0.676964  0.710994
  0.701326  0.674588  0.692907  0.679333  0.719037  0.680259  0.702579  0.729303  0.716121  0.676710  0.711427
  0.701142  0.674598  0.692784  0.678524  0.718956  0.680436  0.703014  0.728697  0.716806  0.676412  0.711904
  0.700674  0.674416  0.692036  0.677944  0.718943  0.680323  0.703591  0.728316  0.717382  0.676156  0.711492
  0.700099  0.673634  0.691691  0.677533  0.719323  0.680155  0.703811  0.728219  0.717362  0.676104  0.712061
  0.699843  0.673010  0.690854  0.678082  0.719232  0.679570  0.704394  0.728489  0.717892  0.676457  0.712153
  0.700226  0.673063  0.690050  0.678773  0.718783  0.679224  0.704244  0.728859  0.718655  0.677582  0.711543
  0.700012  0.673541  0.689348  0.678567  0.718838  0.678795  0.704085  0.729157  0.719012  0.678408  0.711046
  0.699462  0.673773  0.688348  0.678867  0.718877  0.678383  0.703993  0.729137  0.718687  0.678948  0.711263
  0.698879  0.674258  0.687542  0.678999  0.719150  0.677549  0.704184  0.729388  0.718826  0.679829  0.711109
  0.698870  0.674789  0.687046  0.678988  0.719091  0.676940  0.704455  0.729143  0.719748  0.680618  0.711019
  0.698547  0.674805  0.686558  0.678538  0.719067  0.676034  0.704702  0.728980  0.720363  0.681314  0.711128
  0.698578  0.675223  0.686566  0.677756  0.719184  0.675467  0.703983  0.729376  0.720276  0.681372  0.711033
  0.697989  0.675235  0.686649  0.677584  0.719814  0.675215  0.703880  0.729240  0.720692  0.681306  0.710711
  0.697400  0.675696  0.686320  0.677457  0.720330  0.675500  0.702642  0.729272  0.721292  0.681775  0.710948
  0.696657  0.676111  0.686479  0.677089  0.720594  0.675662  0.701695  0.728609  0.721246  0.682134  0.711202
  0.696345  0.676446  0.685948  0.677105  0.720957  0.676421  0.700493  0.728442  0.721585  0.682734  0.711067
  0.695696  0.676584  0.685129  0.677396  0.721557  0.676068  0.699534  0.728792  0.721652  0.683758  0.710559
  0.695186  0.676354  0.684768  0.677379  0.721456  0.675884  0.699267  0.729047  0.721547  0.683826  0.710801
  0.694886  0.676221  0.684403  0.677280  0.721081  0.675751  0.699030  0.729699  0.721777  0.684650  0.711118
  0.695050  0.676109  0.684443  0.677633  0.721003  0.675772  0.698675  0.729705  0.721948  0.684906  0.711475
  0.695369  0.675846  0.684510  0.677718  0.720988  0.675854  0.698331  0.730096  0.721657  0.684981  0.711292
  0.695204  0.675238  0.684514  0.677651  0.721215  0.675713  0.698006  0.729950  0.720826  0.684956  0.711364
  0.695225  0.674975  0.684019  0.678017  0.721308  0.676079  0.697915  0.729919  0.720079  0.685398  0.711323
  0.695107  0.674895  0.683502  0.678340  0.721450  0.676474  0.698002  0.730143  0.719573  0.685786  0.711143
  0.695191  0.674531  0.683375  0.678555  0.721321  0.676807  0.698154  0.730142  0.718856  0.686661  0.710791
  0.695252  0.674300  0.683224  0.678469  0.721891  0.676572  0.698172  0.729912  0.718204  0.686842  0.710502
  0.695247  0.673742  0.683013  0.678293  0.722164  0.676786  0.698208  0.729251  0.718115  0.686840  0.710660
  0.695156  0.673423  0.682874  0.678323  0.722376  0.676944  0.698354  0.728766  0.717542  0.686719  0.710638
  0.695164  0.673115  0.682426  0.678552  0.722619  0.677289  0.698029  0.728129  0.717326  0.686821  0.710344
  0.695083  0.673427  0.682128  0.679075  0.722936  0.677792  0.697733  0.727481  0.717209  0.687187  0.709991
  0.695071  0.673212  0.681529  0.679149  0.722872  0.677708  0.697400  0.727121  0.717339  0.687307  0.709943
  0.694922  0.673091  0.681303  0.679517  0.723339  0.677444  0.697424  0.726952  0.717208  0.687607  0.709949
  0.694151  0.673529  0.681389  0.680769  0.723911  0.677323  0.697226  0.726439  0.716942  0.687823  0.710299
  0.693643  0.673787  0.680845  0.681053  0.723774  0.677360  0.697266  0.726113  0.716319  0.688290  0.710857
  0.693200  0.673981  0.680050  0.681483  0.723758  0.677332  0.696965  0.725709  0.715935  0.688114  0.710886
  0.692809  0.674237  0.679878  0.682532  0.723910  0.677443  0.696913  0.725582  0.715996  0.688261  0.710473
  0.692574  0.674202  0.679857  0.683216  0.724325  0.677367  0.696985  0.725321  0.715668  0.688138  0.710191
  0.692104  0.674053  0.679845  0.683772  0.723800  0.677277  0.696803  0.724622  0.715275  0.688038  0.710112
  0.691603  0.673902  0.679502  0.684336  0.723329  0.677019  0.696547  0.724215  0.714310  0.688258  0.709960
  0.691074  0.673790  0.679407  0.685039  0.722679  0.676892  0.696579  0.724297  0.713670  0.688641  0.709467
  0.690540  0.673595  0.679355  0.685583  0.722655  0.676865  0.696441  0.723947  0.713064  0.689049  0.709319
  0.690051  0.673200  0.679639  0.686322  0.722022  0.676952  0.696302  0.723681  0.712750  0.688878  0.709377
  0.689651  0.673397  0.679666  0.686341  0.722337  0.677200  0.696077  0.723934  0.712649  0.689011  0.709552
  0.689659  0.673497  0.679032  0.686195  0.722773  0.677209  0.695593  0.723988  0.711923  0.689356  0.710075
  0.689562  0.673780  0.679006  0.686191  0.723126  0.676925  0.695589  0.724074  0.711685  0.689300  0.710284
  0.688935  0.674047  0.678718  0.686139  0.723704  0.676491  0.695459  0.724019  0.711429  0.689269  0.710756
  0.688416  0.674021  0.678427  0.685871  0.724304  0.676271  0.695009  0.723700  0.711423  0.689338  0.710877
  0.688707  0.674104  0.677789  0.685619  0.724545  0.676082  0.695310  0.723954  0.711399  0.689458  0.710913
  0.688926  0.674123  0.677156  0.685514  0.724628  0.675838  0.695168  0.724015  0.711560  0.689855  0.710103
  0.689247  0.674099  0.677003  0.685214  0.724764  0.675885  0.694932  0.724209  0.711843  0.690248  0.709789
  0.689736  0.674013  0.676916  0.685573  0.724529  0.675789  0.695099  0.724256  0.712164  0.690124  0.709776
  0.689840  0.673637  0.676737  0.685243  0.724244  0.675774  0.695444  0.724165  0.712800  0.690486  0.710094
  0.689998  0.673094  0.676819  0.685372  0.723951  0.676191  0.695520  0.723739  0.713242  0.690684  0.710383
  0.689946  0.672700  0.676886  0.685426  0.723645  0.676536  0.695338  0.723285  0.713546  0.690408  0.710546
  0.689641  0.672598  0.676552  0.685046  0.723534  0.676903  0.694864  0.722842  0.713861  0.690544  0.710504
  0.689371  0.672718  0.676431  0.684703  0.723489  0.677101  0.694929  0.722748  0.714538  0.690418  0.710447
  0.689321  0.672893  0.676430  0.684414  0.723620  0.677169  0.694854  0.722341  0.715422  0.690312  0.710403
  0.689168  0.672845  0.676021  0.684123  0.723474  0.676705  0.694854  0.722356  0.715602  0.690124  0.710374
  0.688712  0.672960  0.675822  0.684021  0.723917  0.676447  0.694614  0.722391  0.715717  0.689956  0.710209
  0.688585  0.672923  0.675760  0.683975  0.724023  0.676594  0.694331  0.722303  0.716179  0.689694  0.710261
  0.688736  0.672728  0.675587  0.683844  0.724200  0.676428  0.694299  0.722170  0.716566  0.689549  0.710010
  0.688805  0.672705  0.675349  0.683890  0.724003  0.676574  0.694197  0.722225  0.716728  0.689856  0.709813
  0.688754  0.672716  0.675604  0.684145  0.723903  0.676550  0.694314  0.721921  0.716847  0.689696  0.709895
  0.688949  0.672793  0.675978  0.684398  0.723498  0.676410  0.694127  0.721791  0.717009  0.689923  0.709992
  0.688748  0.672313  0.676142  0.684653  0.723193  0.676866  0.694127  0.721807  0.716992  0.690215  0.709666
  0.688576  0.672087  0.675911  0.685001  0.722589  0.677437  0.693731  0.722376  0.716958  0.690554  0.709392
  0.688696  0.671935  0.675759  0.685279  0.722082  0.677802  0.693394  0.722251  0.717005  0.690641  0.709074
  0.689069  0.671941  0.675799  0.685211  0.721740  0.678213  0.693203  0.721792  0.717283  0.690810  0.708756
  0.689410  0.671913  0.675620  0.685201  0.721667  0.678216  0.693104  0.721562  0.717193  0.691028  0.708765
  0.689270  0.671862  0.675594  0.684789  0.721749  0.678256  0.693455  0.721669  0.717289  0.690880  0.708688
  0.689464  0.671740  0.675428  0.684118  0.721910  0.678341  0.693893  0.721334  0.717058  0.691104  0.708564
  0.689782  0.671478  0.675306  0.683610  0.721618  0.678295  0.694370  0.721221  0.716912  0.691323  0.708422
  0.689937  0.671549  0.674984  0.683477  0.721446  0.678180  0.694470  0.720608  0.716628  0.691216  0.708035
  0.690047  0.671283  0.674743  0.683259  0.721132  0.677938  0.695087  0.720149  0.716435  0.691074  0.708005
  0.690393  0.671529  0.674654  0.683302  0.721272  0.677843  0.695354  0.719625  0.716304  0.691325  0.707891
  0.690605  0.671646  0.674375  0.683224  0.721144  0.677743  0.695456  0.719609  0.716150  0.691104  0.707485
  0.690873  0.671496  0.674020  0.682773  0.721049  0.677422  0.695587  0.719735  0.715692  0.690890  0.707189
  0.690733  0.670934  0.673993  0.682233  0.721158  0.677299  0.695834  0.719741  0.715442  0.690987  0.706938
  0.690804  0.670856  0.674126  0.682061  0.720996  0.676925  0.696053  0.719293  0.715447  0.691327  0.706602
  0.690642  0.670678  0.674432  0.681928  0.721034  0.676610  0.696308  0.718940  0.715188  0.691233  0.706331
  0.690443  0.670676  0.674344  0.682235  0.720716  0.676139  0.696360  0.718716  0.714858  0.691020  0.706123
  0.690037  0.670602  0.674238  0.682283  0.720642  0.675804  0.696482  0.718466  0.714476  0.690845  0.706030
  0.689606  0.670608  0.674094  0.682059  0.720344  0.675802  0.696469  0.718509  0.714190  0.691233  0.706005
  0.689379  0.670778  0.674265  0.682111  0.720077  0.675551  0.696374  0.718237  0.713865  0.691314  0.705937
  0.689184  0.671023  0.674365  0.681850  0.719749  0.675044  0.696115  0.718371  0.713706  0.691361  0.705968
  0.689054  0.671075  0.674440  0.681759  0.719509  0.674950  0.696353  0.718454  0.713109  0.691409  0.705983
  0.688679  0.671197  0.674508  0.681799  0.719586  0.674921  0.696576  0.718331  0.712548  0.691540  0.705902
  0.688490  0.671410  0.674664  0.682008  0.719579  0.674573  0.696529  0.718432  0.712160  0.691376  0.705644
  0.688397  0.671828  0.674802  0.682285  0.719533  0.674263  0.696546  0.718695  0.711797  0.691476  0.705487
  0.688361  0.671562  0.674904  0.682509  0.719486  0.674382  0.696280  0.718678  0.711594  0.691580  0.705242
  0.688135  0.671519  0.674740  0.682708  0.719281  0.674220  0.696014  0.718999  0.711325  0.691713  0.705268
  0.688144  0.671262  0.674678  0.682732  0.719435  0.674162  0.695495  0.719412  0.711170  0.692090  0.705465
  0.688043  0.671020  0.674576  0.682683  0.719573  0.674110  0.694737  0.719768  0.711095  0.692129  0.705044
  0.688074  0.671352  0.674132  0.682475  0.719727  0.673666  0.694052  0.719786  0.711145  0.692414  0.704704
  0.688099  0.671418  0.674166  0.682359  0.720212  0.673428  0.693630  0.719779  0.711001  0.692688  0.704631
  0.688007  0.671334  0.674169  0.682350  0.720474  0.673578  0.693746  0.720067  0.711293  0.692694  0.704304
  0.688442  0.671045  0.674195  0.682133  0.720656  0.673341  0.693873  0.720162  0.711166  0.692427  0.704357
  0.688498  0.671010  0.673899  0.682171  0.720757  0.673229  0.694199  0.720129  0.711032  0.692413  0.704261
  0.688310  0.671149  0.673372  0.682237  0.720921  0.673336  0.694400  0.720187  0.710839  0.692631  0.704269
  0.688479  0.671169  0.673138  0.682203  0.720731  0.673168  0.694514  0.720107  0.710943  0.692340  0.704719
  0.688309  0.671110  0.672917  0.682107  0.720694  0.673182  0.694429  0.719901  0.711439  0.692094  0.704794
  0.688222  0.671232  0.672823  0.681894  0.720283  0.672993  0.694240  0.720093  0.711677  0.691752  0.704784
  0.688084  0.671263  0.672869  0.681904  0.720037  0.672865  0.694119  0.720066  0.711913  0.691771  0.704683
  0.687756  0.671241  0.672721  0.681659  0.719836  0.672860  0.694293  0.719890  0.711901  0.691448  0.704859
  0.687524  0.671054  0.672944  0.681640  0.719378  0.672723  0.694367  0.719850  0.711849  0.691566  0.704901
  0.687501  0.671061  0.673286  0.681461  0.719150  0.672379  0.694873  0.720028  0.711843  0.691538  0.705012
  0.687281  0.670570  0.673264  0.681293  0.718911  0.672308  0.695409  0.720280  0.711593  0.692072  0.705251
  0.687138  0.670525  0.673496  0.681029  0.718776  0.672137  0.695671  0.720494  0.711493  0.692575  0.705474
  0.687100  0.670633  0.673630  0.680661  0.718300  0.671950  0.695757  0.720214  0.711526  0.692697  0.705569
  0.687088  0.670691  0.673408  0.680574  0.718099  0.672046  0.695589  0.720087  0.711754  0.693027  0.705708
  0.686864  0.671010  0.673479  0.680555  0.718114  0.672463  0.695148  0.720138  0.712217  0.693088  0.706060
  0.686769  0.671173  0.673338  0.680431  0.717954  0.672766  0.694714  0.719857  0.712672  0.692980  0.706174
  0.686659  0.671188  0.673273  0.680343  0.717968  0.672621  0.694603  0.719712  0.712790  0.693103  0.706157
  0.686733  0.671221  0.673120  0.680180  0.717846  0.672949  0.694601  0.719771  0.712986  0.693315  0.705963
  0.686909  0.671089  0.672970  0.679970  0.717566  0.673266  0.694393  0.719902  0.712994  0.693506  0.705898
  0.687158  0.671139  0.672834  0.679842  0.717844  0.673346  0.694116  0.720278  0.712847  0.693819  0.706013
  0.687182  0.671168  0.672654  0.679419  0.718007  0.673581  0.693974  0.720343  0.712592  0.693801  0.706757
  0.687094  0.671096  0.672628  0.679369  0.717740  0.674219  0.694204  0.720065  0.712486  0.693811  0.707125
  0.687082  0.671034  0.672423  0.679707  0.717463  0.674733  0.694169  0.719856  0.712397  0.693735  0.707286
  0.687235  0.671190  0.672281  0.679513  0.717378  0.674825  0.694437  0.719569  0.712229  0.693833  0.707260
  0.687110  0.671471  0.672201  0.679405  0.717288  0.674794  0.694701  0.719210  0.711601  0.693685  0.707366
  0.686909  0.671501  0.672355  0.679220  0.717223  0.675071  0.694526  0.718990  0.711170  0.693746  0.707717
  0.686725  0.671696  0.672280  0.678981  0.717261  0.675322  0.694425  0.718900  0.710511  0.694002  0.707943
  0.686746  0.671835  0.672485  0.678713  0.717218  0.675623  0.694596  0.718941  0.710198  0.693867  0.708210
  0.686835  0.671978  0.672901  0.678657  0.717091  0.675915  0.694716  0.718822  0.710060  0.693724  0.708557
  0.686915  0.671990  0.673110  0.678705  0.717025  0.675973  0.694570  0.718855  0.709669  0.693708  0.708856
  0.686751  0.672192  0.673475  0.678662  0.716989  0.675895  0.694545  0.718901  0.709712  0.693546  0.709136
  0.686886  0.672182  0.673989  0.678321  0.716785  0.675891  0.694450  0.718692  0.709801  0.693395  0.709260
  0.687106  0.671990  0.674463  0.678200  0.716519  0.676032  0.694490  0.718604  0.710017  0.693501  0.709290
  0.687223  0.672242  0.674882  0.678241  0.716134  0.676455  0.694421  0.718586  0.709906  0.693292  0.709205
  0.687121  0.672544  0.675138  0.678277  0.715848  0.676875  0.694546  0.718733  0.709947  0.693376  0.708981
  0.686958  0.672619  0.675126  0.678417  0.715522  0.677031  0.694560  0.718827  0.710181  0.693416  0.708895
  0.686998  0.672866  0.675044  0.678593  0.715453  0.677211  0.694816  0.718663  0.710389  0.693457  0.708910
  0.687119  0.673132  0.674922  0.678601  0.715279  0.677289  0.694961  0.718377  0.710346  0.693701  0.708642
  0.687089  0.673392  0.674827  0.678575  0.715113  0.677058  0.695154  0.718267  0.710556  0.693607  0.708437
  0.687028  0.673550  0.674651  0.678723  0.715022  0.676756  0.695374  0.717871  0.710807  0.693500  0.708339
  0.686998  0.673456  0.674437  0.678818  0.714844  0.676618  0.695651  0.717771  0.711018  0.693775  0.708281
  0.686840  0.673567  0.674239  0.678892  0.714601  0.676596  0.695727  0.717694  0.711219  0.694060  0.708323
  0.686776  0.673456  0.674372  0.678805  0.714356  0.676884  0.696011  0.717602  0.711033  0.694177  0.708148
  0.686538  0.673198  0.674439  0.678591  0.714130  0.677193  0.696286  0.717450  0.710845  0.694593  0.708259
  0.686081  0.673058  0.674415  0.678293  0.714192  0.677572  0.696466  0.717394  0.710855  0.695452  0.708220
  0.685815  0.672950  0.674515  0.677912  0.713983  0.678137  0.696544  0.717165  0.710827  0.695835  0.708055
  0.685545  0.672826  0.674392  0.677750  0.713742  0.678304  0.696652  0.717132  0.710782  0.696372  0.707967
  0.685049  0.672459  0.674177  0.677482  0.713837  0.678555  0.696700  0.717089  0.710769  0.697161  0.707888
  0.684571  0.672476  0.674162  0.677253  0.714127  0.678575  0.696697  0.716938  0.710974  0.697612  0.707734
  0.684312  0.672355  0.674000  0.677019  0.714348  0.678812  0.696738  0.716713  0.710942  0.698161  0.707743
  0.684119  0.672257  0.673750  0.677064  0.714553  0.679053  0.696956  0.716467  0.710951  0.698585  0.707729
  0.683981  0.672053  0.673561  0.677131  0.714649  0.679177  0.697219  0.716138  0.710838  0.698843  0.707886
  0.683707  0.671782  0.673069  0.677176  0.714856  0.679247  0.697411  0.716038  0.710856  0.699195  0.708034
